,label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,brightest_pix,max_loc-0,max_loc-1,max_loc-2,elongation,detection_size,n_vel,nx,ny,mos_name,max_loc,dist,nx_kpc,ny_kpc,file,overlap_areas,area_gts,hi_mass,true_positive_mocks,type,area_gt,overlap_area,tot_flux,peak_flux
1604,913,150.0,651.0,380.5,150,650,380,151,653,382,4,6.612997055053711,0,0,1,6.854101966249685,6,7.7292897808436924,3,2,1245mosH,"[150, 650, 381]",449.6096525776219,39.235844980243336,26.157229949940245,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,1426858009.1989348,False,,,,0.03667344364171964,0.011001706899468111
1605,914,151.0,666.0,414.4,150,666,414,153,667,416,5,6.2933526039123535,0,0,1,,6,23.187869342531076,1,2,1245mosH,"[150, 666, 415]",449.4748372636489,13.074693345289289,26.149386712705127,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,0.0,False,,,,0.0,0.0
1606,915,150.0,710.0,469.0,150,710,469,151,711,470,1,4.673211574554443,0,0,0,,1,7.7292897808436924,1,1,1245mosH,"[150, 710, 469]",449.6096525776219,13.078614963903528,13.078614963903528,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,0.0,False,,,,0.0,0.0
1607,916,152.91228070175438,728.3684210526316,228.80701754385964,150,725,227,157,732,232,57,5.297881126403809,2,4,1,10.40388203202208,245,54.10502846590584,7,5,1245mosH,"[152, 729, 228]",449.3400296306872,91.49540488946164,65.35386019293142,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,41083877469.90829,False,,,,1.0570947236692136,0.13198216710873148
1608,917,151.27272727272728,733.7272727272727,236.3636363636364,150,733,236,153,737,238,11,4.82981014251709,2,3,0,inf,24,23.187869342531076,4,2,1245mosH,"[152, 736, 236]",449.4748372636489,52.29877360242268,26.149386712705127,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,4469316771.569374,False,,,,0.11493381237113634,0.05078035717082255
1609,918,150.0,736.0,157.0,150,735,157,151,738,158,3,4.62213659286499,0,0,0,inf,3,7.7292897808436924,3,1,1245mosH,"[150, 735, 157]",449.6096525776219,39.235844980243336,13.078614963903528,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,0.0,False,,,,0.0,0.0
1610,919,150.0,741.0,234.0,150,741,234,151,742,235,1,4.643734931945801,0,0,0,,1,7.7292897808436924,1,1,1245mosH,"[150, 741, 234]",449.6096525776219,13.078614963903528,13.078614963903528,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,660546937.5136881,False,,,,0.016977534365328235,0.016977534365328235
1611,920,151.0,749.0,484.0,150,749,484,153,750,485,3,4.108948707580566,2,0,0,,3,23.187869342531076,1,1,1245mosH,"[152, 749, 484]",449.4748372636489,13.074693345289289,13.074693345289289,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,795695940.6956146,False,,,,0.02046227032600145,0.02046227032600145
1612,921,150.0,815.0,376.0,150,815,376,151,816,377,1,4.375511169433594,0,0,0,,1,7.7292897808436924,1,1,1245mosH,"[150, 815, 376]",449.6096525776219,13.078614963903528,13.078614963903528,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,366836489.46167994,False,,,,0.00942851862993155,0.009428518629931548
1613,922,150.0,825.0,61.0,150,825,61,151,826,62,1,3.724124193191528,0,0,0,,1,7.7292897808436924,1,1,1245mosH,"[150, 825, 61]",449.6096525776219,13.078614963903528,13.078614963903528,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,,False,,,,,
1614,923,150.0,864.4285714285714,66.71428571428571,150,862,66,151,867,68,7,4.480439186096191,0,4,0,13.211382524593107,10,7.7292897808436924,5,2,1245mosH,"[150, 866, 66]",449.6096525776219,65.39307526218144,26.157229949940245,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,,False,,,,,
1615,924,151.13333333333333,863.8666666666667,115.66666666666669,150,862,115,153,867,117,15,5.432213306427002,2,3,0,inf,30,23.187869342531076,5,2,1245mosH,"[152, 865, 115]",449.4748372636489,65.3734671689775,26.149386712705127,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,,False,,,,,
1616,925,150.0,870.1428571428571,64.57142857142857,150,868,64,151,873,66,7,4.615877628326416,0,4,0,11.079813802926374,10,7.7292897808436924,5,2,1245mosH,"[150, 872, 64]",449.6096525776219,65.39307526218144,26.157229949940245,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,,False,,,,,
1617,926,151.54545454545453,875.4545454545455,111.63636363636364,150,874,111,153,879,113,11,5.395181179046631,2,1,0,inf,30,23.187869342531076,5,2,1245mosH,"[152, 875, 111]",449.4748372636489,65.3734671689775,26.149386712705127,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,,False,,,,,
1618,927,151.14285714285714,905.5714285714286,364.1428571428572,150,905,364,153,907,366,7,5.782654285430908,2,1,1,inf,12,23.187869342531076,2,2,1245mosH,"[152, 906, 365]",449.4748372636489,26.149386712705127,26.149386712705127,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,4248456338.7869616,False,,,,0.10925412287069661,0.04733968270658482
1619,928,151.08333333333334,908.9166666666666,372.5,150,908,372,153,911,374,12,5.612776279449463,2,2,1,,18,23.187869342531076,3,2,1245mosH,"[152, 910, 373]",449.4748372636489,39.22408012437407,26.149386712705127,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,8421106093.12556,False,,,,0.21655878899021616,0.05958720998812359
1620,929,153.28125,778.0625,232.015625,151,774,230,156,783,235,64,5.475618362426758,1,7,0,11.67084360079648,225,38.64644890421846,9,5,1245mosH,"[152, 781, 230]",449.2052296780806,117.60165965862156,65.33425433394773,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,0.0,False,,,,0.0,0.0
1621,930,151.83333333333334,829.8333333333334,108.33333333333331,151,829,108,153,832,110,6,4.739256381988525,1,2,0,3.0,12,15.458579561687383,3,2,1245mosH,"[152, 831, 108]",449.4748372636489,39.22408012437407,26.149386712705127,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,,False,,,,,
1622,931,151.66666666666666,838.0,408.6666666666667,151,838,408,153,839,410,3,3.8247475624084473,0,0,1,inf,4,15.458579561687383,1,2,1245mosH,"[151, 838, 409]",449.4748372636489,13.074693345289289,26.149386712705127,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,1136398394.64387,False,,,,0.02922384036408231,0.018599853642184867
1623,932,152.0,701.0,432.0,152,701,432,153,702,433,1,3.9643571376800537,0,0,0,,1,7.7292897808436924,1,1,1245mosH,"[152, 701, 432]",449.3400296306872,13.070771950106614,13.070771950106614,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,279413184.9415693,False,,,,0.007189345838685329,0.007189345838685329
1624,933,152.0,709.0,156.0,152,709,156,153,710,157,1,4.124328136444092,0,0,0,,1,7.7292897808436924,1,1,1245mosH,"[152, 709, 156]",449.3400296306872,13.070771950106614,13.070771950106614,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,0.0,False,,,,0.0,0.0
1625,934,152.0,741.0,234.0,152,741,234,153,742,235,1,5.091236591339111,0,0,0,,1,7.7292897808436924,1,1,1245mosH,"[152, 741, 234]",449.3400296306872,13.070771950106614,13.070771950106614,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,723457028.3398392,False,,,,0.018614664792036727,0.018614664792036724
1626,935,152.0,745.8333333333334,163.33333333333334,152,744,163,153,749,165,6,4.952676296234131,0,3,0,18.130450232306863,10,7.7292897808436924,5,2,1245mosH,"[152, 747, 163]",449.3400296306872,65.35386019293142,26.141543922333145,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,5861512750.659303,False,,,,0.15081765848367473,0.0288967765345044
1627,936,152.0,749.0,474.0,152,749,474,153,750,475,1,5.364649772644043,0,0,0,,1,7.7292897808436924,1,1,1245mosH,"[152, 749, 474]",449.3400296306872,13.070771950106614,13.070771950106614,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,406222813.6744471,False,,,,0.010452177822890357,0.010452177822890355
1628,937,152.0,759.0,168.5,152,759,168,153,760,170,2,4.624303340911865,0,0,1,inf,2,7.7292897808436924,1,2,1245mosH,"[152, 759, 169]",449.3400296306872,13.070771950106614,26.141543922333145,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,2790556354.848005,False,,,,0.07180146034103155,0.03693228329295992
1629,938,152.0,779.5,240.0,152,779,240,153,781,241,2,4.864193439483643,0,0,0,inf,2,7.7292897808436924,2,1,1245mosH,"[152, 779, 240]",449.3400296306872,26.141543922333145,13.070771950106614,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,1507447461.400604,False,,,,0.03878686374776314,0.0224515885955091
1630,939,152.0,815.0,376.5,152,814,376,153,817,378,4,4.665200233459473,0,1,0,6.854101966249685,6,7.7292897808436924,3,2,1245mosH,"[152, 815, 376]",449.3400296306872,39.21231593879951,26.141543922333145,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,1201164139.380963,False,,,,0.030906144993989592,0.01241474082574657
1631,940,152.0,817.0,336.0,152,816,336,153,819,337,3,5.929422378540039,0,1,0,inf,3,7.7292897808436924,3,1,1245mosH,"[152, 817, 336]",449.3400296306872,39.21231593879951,13.070771950106614,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,0.0,False,,,,0.0,0.0
1632,941,152.0,818.0,82.0,152,818,82,153,819,83,1,3.97414493560791,0,0,0,,1,7.7292897808436924,1,1,1245mosH,"[152, 818, 82]",449.3400296306872,13.070771950106614,13.070771950106614,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,,False,,,,,
1633,942,152.0,825.2,60.6,152,824,60,153,827,62,5,4.55812406539917,0,1,0,3.0,6,7.7292897808436924,3,2,1245mosH,"[152, 825, 60]",449.3400296306872,39.21231593879951,26.141543922333145,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,,False,,,,,
1634,943,152.0,825.0,497.0,152,824,497,153,827,498,3,4.08254337310791,0,0,0,inf,3,7.7292897808436924,3,1,1245mosH,"[152, 824, 497]",449.3400296306872,39.21231593879951,13.070771950106614,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,1232910166.329263,False,,,,0.031722975333557425,0.0118309635147912
1635,944,152.0,842.0,407.0,152,842,407,153,843,408,1,3.572233200073242,0,0,0,,1,7.7292897808436924,1,1,1245mosH,"[152, 842, 407]",449.3400296306872,13.070771950106614,13.070771950106614,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,0.0,False,,,,0.0,0.0
1636,945,152.0,855.5,128.5,152,855,128,153,857,130,4,5.824705600738525,0,0,1,1.0,4,7.7292897808436924,2,2,1245mosH,"[152, 855, 129]",449.3400296306872,26.141543922333145,26.141543922333145,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,33675879399.75928,False,,,,0.8664857511192885,0.38737042092295004
1637,946,152.0,859.2857142857143,68.42857142857143,152,858,68,153,862,70,7,4.111647605895996,0,2,0,4.75571298153155,8,7.7292897808436924,4,2,1245mosH,"[152, 860, 68]",449.3400296306872,52.28308802162563,26.141543922333145,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,,False,,,,,
1638,947,152.0,870.75,64.25,152,870,64,153,873,66,4,4.957486629486084,0,2,0,6.0,6,7.7292897808436924,3,2,1245mosH,"[152, 872, 64]",449.3400296306872,39.21231593879951,26.141543922333145,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,,False,,,,,
1639,948,152.0,881.0,110.0,152,880,110,153,883,111,3,4.164041519165039,0,2,0,inf,3,7.7292897808436924,3,1,1245mosH,"[152, 882, 110]",449.3400296306872,39.21231593879951,13.070771950106614,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,,False,,,,,
1640,949,152.0,881.5,432.0,152,881,432,153,883,433,2,4.210588455200195,0,1,0,inf,2,7.7292897808436924,2,1,1245mosH,"[152, 882, 432]",449.3400296306872,26.141543922333145,13.070771950106614,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,833594979.4825472,False,,,,0.021448531851297872,0.011202668955574632
1641,950,152.0,885.2,108.6,152,884,108,153,887,110,5,5.213523864746094,0,1,1,3.0,6,7.7292897808436924,3,2,1245mosH,"[152, 885, 109]",449.3400296306872,39.21231593879951,26.141543922333145,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,,False,,,,,
1642,951,152.0,890.0,342.0,152,890,342,153,891,343,1,3.89411997795105,0,0,0,,1,7.7292897808436924,1,1,1245mosH,"[152, 890, 342]",449.3400296306872,13.070771950106614,13.070771950106614,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,0.0,False,,,,0.0,0.0
1643,952,152.0,900.0,182.0,152,900,182,153,901,183,1,4.8922319412231445,0,0,0,,1,7.7292897808436924,1,1,1245mosH,"[152, 900, 182]",449.3400296306872,13.070771950106614,13.070771950106614,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,0.0,False,,,,0.0,0.0
1644,953,152.0,904.0,161.0,152,904,161,153,905,162,1,5.160118103027344,0,0,0,,1,7.7292897808436924,1,1,1245mosH,"[152, 904, 161]",449.3400296306872,13.070771950106614,13.070771950106614,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,4163116445.747268,False,,,,0.10711765051980111,0.1071176505198011
1645,954,154.66666666666666,841.3333333333334,125.0,154,841,124,156,843,127,3,4.457770347595215,1,1,0,inf,12,15.458579561687383,2,3,1245mosH,"[155, 842, 124]",449.0704374051721,26.12585968202583,39.18878957830535,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,8005011283.874797,False,,,,0.2061940976634512,0.08515539363421659
1646,955,155.5,721.0,446.5,155,721,446,157,722,448,4,2.899416208267212,0,0,0,inf,4,15.458579561687383,1,2,1245mosH,"[155, 721, 446]",448.93565281130617,13.059009104957063,26.118018232014144,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,-75899395.85018869,False,,,,-0.001956088935931874,-0.0005690693265380873
1647,956,155.0,725.0,231.0,155,725,231,156,726,232,1,4.782781600952148,0,0,0,,1,7.7292897808436924,1,1,1245mosH,"[155, 725, 231]",448.93565281130617,13.059009104957063,13.059009104957063,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,0.0,False,,,,0.0,0.0
1648,957,155.22222222222223,815.2222222222222,338.1111111111111,155,814,337,157,818,340,9,5.464282035827637,0,3,0,inf,24,15.458579561687383,4,3,1245mosH,"[155, 817, 337]",448.93565281130617,52.23603664082837,39.17702740327123,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,0.0,False,,,,0.0,0.0
1649,958,155.0,902.0,425.0,155,902,425,156,903,426,1,5.434893608093262,0,0,0,,1,7.7292897808436924,1,1,1245mosH,"[155, 902, 425]",448.93565281130617,13.059009104957063,13.059009104957063,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,0.0,False,,,,0.0,0.0
1650,959,176.91450362898266,252.90626153278387,247.1049329560832,164,237,224,210,271,270,8129,19.4675235748291,9,6,12,3.311596308764005,71944,355.54732991880985,34,46,1245mosH,"[173, 243, 236]",446.1069490373793,441.2088088828911,596.9297265905786,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,1373062290096.0537,False,,,,35.79408935364434,1.7010524293777314
1651,960,174.76656945917284,449.8180010604454,243.7949363732768,164,433,222,200,467,264,7544,24.052452087402344,6,19,20,2.308482819230312,51408,278.2544321103729,34,42,1245mosH,"[170, 452, 242]",446.37620367355225,441.47510717205336,545.3516964987418,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,835217970377.6674,False,,,,21.749349438383703,0.5547728240352863
1652,961,171.33278145695363,443.55960264900665,269.4751655629139,166,439,265,178,449,276,604,27.44061279296875,5,5,5,1.8238227249647028,1320,92.75147737012428,10,11,1245mosH,"[171, 444, 270]",446.7801431239424,129.96308231149484,142.95939138940955,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,114943523811.83379,False,,,,2.988267547942391,0.31559786616532803
1653,962,173.0581395348837,459.0348837209302,267.3255813953488,167,458,264,184,461,271,86,9.98338222503662,3,1,5,2.6666666666666665,357,131.39792627434275,3,7,1245mosH,"[170, 459, 269]",446.5108424902099,38.96542277841589,90.9193208420671,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,12347507576.223392,False,,,,0.3213575598416005,0.09586709384130457
1654,963,171.03030303030303,259.3030303030303,286.7878787878788,168,259,285,175,261,290,33,4.939974784851074,4,0,3,4.755712981531551,70,54.10502846590584,2,5,1245mosH,"[172, 259, 288]",446.7801431239424,25.992615758494157,64.98153978112865,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,7799554061.519367,False,,,,0.20277048690985974,0.06457329818519289
1655,964,172.25830258302582,445.4022140221402,282.92250922509226,168,441,279,178,451,288,271,16.221120834350586,2,3,6,1.947266672667746,900,77.29289780843692,10,9,1245mosH,"[170, 444, 285]",446.6454889734546,129.92391300481734,116.93152107769836,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,60623464286.07774,False,,,,1.5769314450052858,0.10578076132197922
1656,965,172.9878048780488,245.2560975609756,277.1829268292683,169,245,273,178,247,283,82,3.298776865005493,6,0,2,28.386994822976984,180,69.56360802759322,2,10,1245mosH,"[175, 245, 275]",446.6454889734546,25.98478189737077,129.92391300481734,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,-27774937095.284996,False,,,,-0.7224788653105267,0.00011290999152819985
1657,966,172.304,434.536,230.784,169,433,227,177,437,235,125,8.816695213317871,1,0,1,8.697993839110312,256,61.83431824674954,4,8,1245mosH,"[170, 433, 228]",446.6454889734546,51.96956397063971,103.9391293484648,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,0.0,False,,,,0.0,0.0
1658,967,171.44444444444446,238.83333333333331,255.5,170,238,254,174,240,259,18,-0.6688765287399292,0,1,2,13.211382524593107,40,30.91715912337477,2,5,1245mosH,"[170, 239, 256]",446.7801431239424,25.992615758494157,64.98153978112865,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,0.0,False,,,,0.0,0.0
1659,968,171.3939393939394,428.45454545454544,255.0,170,428,252,175,431,259,33,4.951176643371582,0,0,2,27.000000000000032,105,38.64644890421846,3,7,1245mosH,"[170, 428, 254]",446.7801431239424,38.98892369272597,90.97415630940928,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,-301073074.87033564,False,,,,-0.007827208261572613,0.021151971592673843
1660,969,171.0,434.0,270.25,170,434,270,173,435,272,4,1.557637333869934,1,0,1,inf,6,23.187869342531076,1,2,1245mosH,"[171, 434, 271]",446.7801431239424,12.996307868250124,25.992615758494157,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,76858240.33666238,False,,,,0.0019981376746895894,0.002408559957887815
1661,970,172.85,708.1166666666667,285.15,170,705,284,177,712,288,60,2.661959409713745,6,6,1,3.5353221654543927,196,54.10502846590584,7,4,1245mosH,"[176, 711, 285]",446.6454889734546,90.94673779512944,51.96956397063971,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,11638553998.477808,False,,,,0.3027408939875858,0.03641857349845321
1662,971,173.5735294117647,747.9411764705883,300.5147058823529,170,745,299,179,751,302,68,2.823829412460327,7,4,1,8.0,162,69.56360802759322,6,3,1245mosH,"[177, 749, 300]",446.5108424902099,77.93084615030915,38.96542277841589,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,17089783205.934002,False,,,,0.4447805352925061,0.06789319557374192
1663,972,174.8057142857143,840.0228571428571,153.29714285714286,170,837,151,181,844,156,175,3.238781452178955,10,1,3,4.071923813064129,385,85.02218758928062,7,5,1245mosH,"[180, 838, 154]",446.37620367355225,90.89190545008866,64.9227891677259,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,228543545461.0641,False,,,,5.951348759740148,0.47429592658537384
1664,973,173.375,862.2019230769231,259.78846153846155,170,860,258,179,865,262,104,3.172972679138184,7,1,2,2.2956131794493366,180,69.56360802759322,5,4,1245mosH,"[177, 861, 260]",446.5108424902099,64.94237159043507,51.95389714046419,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,59040108622.948044,False,,,,1.5365842152944598,0.1700198888609826
1665,974,172.47826086956522,267.30434782608694,222.5217391304348,171,265,222,177,270,224,23,4.21564531326294,2,2,1,,60,46.37573868506215,5,2,1245mosH,"[173, 267, 223]",446.6454889734546,64.96195512820418,25.98478189737077,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,2236515396.8436613,False,,,,0.05817601316675639,0.03002368628032127
1666,975,172.1,814.8,151.33333333333334,171,813,150,175,817,154,30,2.2371108531951904,2,1,2,2.6666666666666665,64,30.91715912337477,4,4,1245mosH,"[173, 814, 152]",446.6454889734546,51.96956397063971,51.96956397063971,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,32043125732.149555,False,,,,0.8335025580992556,0.12740037841586552
1667,976,173.8641975308642,820.2716049382716,304.81481481481484,171,818,303,178,824,307,81,2.842785120010376,6,1,3,8.84722222222222,168,54.10502846590584,6,4,1245mosH,"[177, 819, 306]",446.5108424902099,77.93084615030915,51.95389714046419,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,30064938597.646248,False,,,,0.7824733246677014,0.0894503360572713
1668,977,174.59259259259258,827.4938271604939,292.1604938271605,171,825,291,179,831,294,81,2.694887399673462,6,1,1,4.510988829839128,144,61.83431824674954,6,3,1245mosH,"[177, 826, 292]",446.37620367355225,77.90734724298522,38.95367332484341,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,28364562115.86848,False,,,,0.7386224853924183,0.08300533814558099
1669,978,174.70731707317074,835.560975609756,299.5060975609756,171,833,298,181,840,302,164,2.7376952171325684,5,0,1,3.426674042273808,280,77.29289780843692,7,4,1245mosH,"[176, 833, 299]",446.37620367355225,90.89190545008866,51.938231202336624,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,63927700717.50979,False,,,,1.6646982596277602,0.11659963411748793
1670,979,174.47663551401868,847.1121495327103,91.5607476635514,171,844,90,179,851,94,107,2.752560615539551,6,4,2,2.855644498214875,224,61.83431824674954,7,4,1245mosH,"[177, 848, 92]",446.37620367355225,90.89190545008866,51.938231202336624,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,,False,,,,,
1671,980,174.34146341463415,870.9268292682926,405.9878048780488,171,869,405,179,874,408,82,3.079863309860229,7,3,1,2.0075989654451147,120,61.83431824674954,5,3,1245mosH,"[178, 872, 406]",446.37620367355225,64.9227891677259,38.95367332484341,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,26031155957.23758,False,,,,0.6778598249544585,0.09620155058707008
1672,981,173.61475409836066,880.3852459016393,303.1475409836066,171,877,301,178,885,306,122,2.674926280975342,5,3,4,5.122001516475178,280,54.10502846590584,8,5,1245mosH,"[176, 880, 305]",446.5108424902099,103.90779568768956,64.94237159043507,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,47933001957.822845,False,,,,1.2475094629389134,0.09944441321208874
1673,982,172.5,455.0,258.0,172,455,258,174,456,259,2,7.031904697418213,1,0,0,,2,15.458579561687383,1,1,1245mosH,"[173, 455, 258]",446.6454889734546,12.99239093769175,12.99239093769175,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,0.0,False,,,,0.0,0.0
1674,983,172.0,711.5,417.0,172,711,417,173,713,418,2,2.3982536792755127,0,0,0,inf,2,7.7292897808436924,2,1,1245mosH,"[172, 711, 417]",446.6454889734546,25.98478189737077,12.99239093769175,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,349483535.4646913,False,,,,0.00909073051294522,0.005136152557679132
1675,984,172.0,725.0,209.0,172,725,209,173,726,210,1,1.5346994400024414,0,0,0,,1,7.7292897808436924,1,1,1245mosH,"[172, 725, 209]",446.6454889734546,12.99239093769175,12.99239093769175,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,207746121.36655813,False,,,,0.0054038711779136,0.0054038711779136
1676,985,174.31578947368422,754.9824561403509,199.03508771929825,172,753,198,178,758,201,57,2.5802526473999023,4,2,1,5.87747804630494,90,46.37573868506215,5,3,1245mosH,"[176, 755, 199]",446.37620367355225,64.9227891677259,38.95367332484341,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,26636981077.02942,False,,,,0.6936357094495508,0.10175638509427079
1677,986,172.25,834.75,164.75,172,834,164,174,836,166,4,1.9495773315429688,1,1,1,,8,15.458579561687383,2,2,1245mosH,"[173, 835, 165]",446.6454889734546,25.98478189737077,25.98478189737077,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,3293824804.8279104,False,,,,0.08567863896000365,0.044341781448906194
1678,987,176.3235294117647,845.1176470588235,286.0882352941176,172,844,285,181,847,288,34,3.0239574909210205,8,1,1,6.0,81,69.56360802759322,3,3,1245mosH,"[180, 845, 286]",446.1069490373793,38.93017642457775,38.93017642457775,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,16779748766.275192,False,,,,0.43742795283507574,0.12702199502648562
1679,988,172.0,850.0,180.0,172,850,180,173,851,181,1,1.675792932510376,0,0,0,,1,7.7292897808436924,1,1,1245mosH,"[172, 850, 180]",446.6454889734546,12.99239093769175,12.99239093769175,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,742421886.5740317,False,,,,0.019311803312230084,0.019311803312230084
1680,989,175.05263157894737,856.4342105263158,291.88157894736844,172,853,290,179,860,294,76,2.8368120193481445,5,1,3,8.241249732978762,196,54.10502846590584,7,4,1245mosH,"[177, 854, 293]",446.2415725228265,90.86449161906071,51.92256615618074,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,31845588403.81657,False,,,,0.8297227628096192,0.073230431871588
1681,990,173.0,860.125,399.5,172,859,399,175,862,401,16,2.8775622844696045,1,2,1,1.0,18,23.187869342531076,3,2,1245mosH,"[173, 861, 400]",446.5108424902099,38.96542277841589,25.976948482309528,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,4323895833.429466,False,,,,0.11253417788670467,0.028403402582132874
1682,991,173.875,869.75,376.875,172,869,376,177,871,378,8,2.704806089401245,4,1,1,3.0000000000000004,20,38.64644890421846,2,2,1245mosH,"[176, 870, 377]",446.5108424902099,25.976948482309528,25.976948482309528,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,2731918977.8726373,False,,,,0.07110121706705051,0.04967319753626035
1683,992,174.14814814814815,870.8148148148148,416.44444444444446,172,870,415,177,873,418,27,2.244464159011841,4,2,1,2.6666666666666665,45,38.64644890421846,3,3,1245mosH,"[176, 872, 416]",446.37620367355225,38.95367332484341,38.95367332484341,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,7059414097.531936,False,,,,0.1838294546848026,0.041790390172453944
1684,993,175.22916666666666,875.0208333333334,384.5625,172,871,384,179,878,386,48,2.8346288204193115,4,0,1,7.345340758695245,98,54.10502846590584,7,2,1245mosH,"[176, 871, 385]",446.2415725228265,90.86449161906071,25.961282990220823,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,13793399704.023975,False,,,,0.359380946768393,0.054136310926344015
1685,994,174.4,889.0,290.4,173,888,290,177,891,292,10,2.8483998775482178,0,1,0,3.0000000000000004,24,30.91715912337477,3,2,1245mosH,"[173, 889, 290]",446.37620367355225,38.95367332484341,25.969115513272254,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,4584620940.139403,False,,,,0.11938503050231937,0.04107685947404536
