,label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,tot_flux,peak_flux,brightest_pix,max_loc,elongation,detection_size,dist,nx,ny,n_vel,nx_kpc,ny_kpc,file,true_positive_mocks,hi_mass,asymmetry,overlap_area,area_gt,mos_name
412,413,306.4758190327613,941.4680187207488,2269.535101404056,292,934,2268,321,951,2274,1282,479.8114318847656,479.8114318847656,8.042120933532715,"[306, 944, 2270]",7.290011223653889,2958,428.67092140716807,17,6,224.14940364446707,211.98206034920378,74.81719243139264,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,6.037972162106985e+16,,,,1245mosH
413,414,301.3181818181818,295.8863636363636,108.13636363636364,298,292,108,305,300,110,44,56.909366607666016,56.909366607666016,1.9237086772918701,"[304, 294, 108]",22.037957076517515,112,429.3391599528702,8,2,54.10502846590584,99.91176354040104,24.9779404623938,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,7200222263183196.0,,,,1245mosH
414,415,301.25,27.0,2276.75,300,27,2276,303,28,2278,4,1.740477204322815,1.740477204322815,1.785228967666626,"[302, 27, 2277]",,6,429.3391599528702,1,2,23.187869342531073,12.48897022062924,24.9779404623938,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,220738584020913.47,,,,1245mosH
415,416,319.7626062322946,1101.7240793201133,325.47762039660057,300,1094,324,338,1110,329,1765,932.5698852539062,932.5698852539062,3.203162670135498,"[330, 1102, 325]",8.366815006713848,3040,426.9343878651525,16,5,293.7130116720603,198.70430604243535,62.09509159249943,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,1.1729500111357482e+17,,,,1245mosH
416,417,321.0657169117647,540.4857536764706,1190.085018382353,302,534,1188,340,548,1195,2176,1023.3572998046875,1023.3572998046875,3.39241099357605,"[309, 540, 1190]",4.022855261657372,3724,426.667342470746,14,7,293.7130116720603,173.75751233713888,86.87875256641821,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,1.2886924393689922e+17,,,,1245mosH
417,418,319.020942408377,1372.75,2161.2421465968587,302,1365,2160,337,1381,2165,1528,845.3963623046875,845.3963623046875,3.658707618713379,"[328, 1372, 2160]",12.75228740786752,2800,426.9343878651525,16,5,270.5251423295292,198.70430604243535,62.09509159249943,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,1.068418562945513e+17,,,,1245mosH
418,419,317.09103641456585,767.3746498599439,1297.406162464986,303,760,1296,335,776,1301,1428,982.7376098632812,982.7376098632812,2.925717353820801,"[320, 768, 1297]",8.957027122226139,2560,427.20146354665803,16,5,247.33727298699816,198.82860872093298,62.133936176999036,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,1.2464502153914696e+17,,,,1245mosH
419,420,319.55050045495904,677.0181983621474,2053.1364877161054,304,670,2052,336,685,2056,1099,669.2366943359375,669.2366943359375,3.481449604034424,"[307, 678, 2052]",10.585257595784467,1920,426.9343878651525,15,4,247.33727298699816,186.2852852859699,49.67607314789788,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,8.498334709722734e+16,,,,1245mosH
420,421,315.141065830721,1374.7335423197492,972.692789968652,306,1371,972,325,1380,976,319,224.43673706054688,224.43673706054688,2.910360813140869,"[319, 1375, 973]",10.69088421196611,684,427.4685695204161,9,4,146.85650583603015,111.911015068823,49.73822800760322,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,2.8636351040960864e+16,,,,1245mosH
421,422,310.8679245283019,1476.2641509433963,972.3207547169811,306,1474,972,317,1479,974,53,37.33076858520508,37.33076858520508,3.299938440322876,"[310, 1474, 972]",4.124999999999998,110,428.1364670172403,5,2,85.02218758928062,62.26992692357589,24.907970621897533,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,4788676244526467.0,,,,1245mosH
422,423,315.43776824034336,1587.8068669527897,865.1244635193133,306,1582,864,328,1595,868,699,768.33349609375,768.33349609375,4.988117694854736,"[316, 1584, 865]",10.729579214851055,1144,427.4685695204161,13,4,170.04437517856124,161.64924800054428,49.73822800760322,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,9.849898216902336e+16,,,,1245mosH
423,424,313.60915492957747,1704.5845070422536,2160.4859154929577,306,1699,2160,324,1710,2162,284,339.75042724609375,339.75042724609375,3.2639319896698,"[313, 1704, 2161]",33.0,396,427.73570579157996,11,2,139.12721605518644,136.86560854724547,24.88465527829999,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,4.371047169835432e+16,,,,1245mosH
424,425,309.36842105263156,441.50877192982455,1188.298245614035,307,439,1188,314,447,1190,57,101.39495086669922,101.39495086669922,3.5620105266571045,"[311, 441, 1188]",23.99403726450369,112,428.2700692467493,8,2,54.10502846590584,99.66297482556563,24.915743284737523,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,1.310690168577554e+16,,,,1245mosH
425,426,320.6470588235294,803.0135746606335,2052.5113122171947,307,800,2052,334,806,2054,221,284.71722412109375,284.71722412109375,3.421495199203491,"[330, 804, 2052]",10.644345416762283,324,426.8008613823844,6,2,208.69082408277967,74.49080537375595,24.830268233808056,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,3.6649553263485704e+16,,,,1245mosH
426,427,323.5524,1030.7056,1203.7384,307,1025,1199,342,1038,1208,2500,1304.85986328125,1304.85986328125,5.110746383666992,"[313, 1031, 1204]",2.443937500912336,4095,426.4003273582884,13,9,270.5251423295292,161.24528720786154,111.63134991159953,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,1.6805774448189517e+17,,,,1245mosH
427,428,309.25925925925924,126.51851851851852,1347.4814814814815,308,125,1346,312,128,1351,27,52.675384521484375,52.675384521484375,3.6802189350128174,"[311, 127, 1347]",4.75571298153155,60,428.2700692467493,3,5,30.91715912337477,37.37361497981301,62.28935858079096,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,6857192262714356.0,,,,1245mosH
428,429,314.7119565217391,345.1847826086956,1944.320652173913,308,341,1944,324,351,1946,184,178.1740264892578,178.1740264892578,2.682403326034546,"[322, 346, 1944]",28.012499999999925,320,427.6021338685004,10,2,123.66863649349908,124.3844252610534,24.87688437861664,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,2.3179408430147884e+16,,,,1245mosH
429,430,325.1885245901639,350.69789227166274,1514.019906323185,308,347,1512,340,354,1519,854,714.9833984375,714.9833984375,4.704030990600586,"[312, 353, 1515]",1.76916697081302,1568,426.1333425226273,7,7,247.33727298699816,86.77001856044899,86.77001856044899,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,9.262149867386506e+16,,,,1245mosH
430,431,308.0,361.0,972.0,308,361,972,309,362,973,1,0.6374659538269043,0.6374659538269043,0.6374659538269043,"[308, 361, 972]",,1,428.4036790544772,1,1,7.7292897808436924,12.461758183685578,12.461758183685578,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,83615672731225.81,,,,1245mosH
431,432,321.0706134094151,392.72182596291015,1776.8124108416548,308,387,1774,336,400,1781,1402,979.3690795898438,979.3690795898438,3.3460617065429688,"[330, 393, 1776]",3.291274857402392,2548,426.667342470746,13,7,216.42011386362336,161.34626022719252,86.87875256641821,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,1.2776622266590008e+17,,,,1245mosH
432,433,308.0,453.5,1620.0,308,453,1620,309,455,1621,2,3.6153078079223633,3.6153078079223633,2.162580966949463,"[308, 453, 1620]",inf,2,428.4036790544772,2,1,7.7292897808436924,24.92351638846043,12.461758183685578,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,476416269989786.25,,,,1245mosH
433,434,322.93145161290323,466.97822580645163,1513.3024193548388,308,461,1512,340,474,1517,1240,971.3058471679688,971.3058471679688,3.9982917308807373,"[312, 464, 1512]",7.436216532291956,2080,426.5338311295953,13,5,247.33727298699816,161.29577228624103,62.03683297504116,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,1.2722490267900822e+17,,,,1245mosH
434,435,323.51125,553.5175,1621.1225,308,548,1620,338,560,1625,800,901.3788452148438,901.3788452148438,3.8479127883911133,"[330, 552, 1620]",6.363008756182291,1800,426.4003273582884,12,5,231.87869342531076,148.84180252695492,62.01741563799155,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,1.1826696525576334e+17,,,,1245mosH
435,436,312.70454545454544,632.7727272727273,1404.469696969697,308,629,1404,319,637,1406,132,248.70545959472656,248.70545959472656,4.587311267852783,"[316, 632, 1405]",19.281470067903964,176,427.86928529030047,8,2,85.02218758928062,99.56970815990229,24.892426618716282,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,3.292231434201954e+16,,,,1245mosH
436,437,321.74658314350796,1013.9328018223234,2041.1588838268792,308,1009,2038,338,1020,2045,1756,1321.255859375,1321.255859375,3.9849276542663574,"[328, 1014, 2041]",2.3610059854787067,2310,426.667342470746,11,7,231.87869342531076,136.5237568054441,86.87875256641821,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,1.7436299311018925e+17,,,,1245mosH
437,438,324.57394366197184,1052.8204225352113,864.5827464788732,308,1048,864,338,1060,867,568,480.78375244140625,480.78375244140625,3.6416585445404053,"[335, 1055, 865]",17.608932963140507,1080,426.26683115617965,12,3,231.87869342531076,148.79520355862047,37.19879947322969,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,6.347914491567094e+16,,,,1245mosH
438,439,321.597510373444,1072.0414937759335,273.6473029045643,308,1067,271,335,1076,278,723,625.0556640625,625.0556640625,3.2924368381500244,"[326, 1070, 274]",1.7513993413011404,1701,426.667342470746,9,7,208.69082408277967,111.7012543078628,86.87875256641821,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,8.286462776846637e+16,,,,1245mosH
439,440,324.7960363336086,1079.8670520231215,2053.355078447564,308,1074,2052,340,1087,2057,1211,704.1654663085938,704.1654663085938,3.5292441844940186,"[308, 1079, 2052]",6.242581515267888,2080,426.26683115617965,13,5,247.33727298699816,161.19480499180995,61.99799940183722,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,9.339735177196981e+16,,,,1245mosH
440,441,319.7359667359667,1123.6528066528067,2160.6278586278586,308,1119,2160,334,1130,2163,481,453.9443359375,453.9443359375,4.6637864112854,"[332, 1124, 2160]",16.158572688295134,858,426.9343878651525,11,3,200.96153430193598,136.60920520248064,37.25705478736412,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,6.052656086725458e+16,,,,1245mosH
441,442,309.0,1144.0,1836.0,308,1144,1836,311,1145,1837,3,5.38917350769043,5.38917350769043,1.9218751192092896,"[309, 1144, 1836]",,3,428.2700692467493,1,1,23.187869342531073,12.457871631827414,12.457871631827414,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,724501465675520.1,,,,1245mosH
442,443,308.0,1193.5,2214.0,308,1193,2214,309,1195,2215,2,7.02540397644043,7.02540397644043,3.9777450561523438,"[308, 1193, 2214]",inf,2,428.4036790544772,2,1,7.7292897808436924,24.92351638846043,12.461758183685578,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,947171161397350.1,,,,1245mosH
443,444,321.6765510948905,1207.8617700729926,1577.0310218978102,308,1202,1573,338,1215,1582,2192,1741.757568359375,1741.757568359375,4.0135602951049805,"[331, 1209, 1576]",2.2087254403472945,3510,426.667342470746,13,9,231.87869342531076,161.34626022719252,111.7012543078628,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,2.3353749189670822e+17,,,,1245mosH
444,445,318.8787878787879,1331.8838383838383,1188.4621212121212,308,1327,1188,331,1338,1190,396,535.4426879882812,535.4426879882812,3.708261013031006,"[322, 1332, 1189]",40.0,506,427.0679219196958,11,2,177.77366495940493,136.65193303508704,24.845805186462336,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,7.208370259099478e+16,,,,1245mosH
445,446,311.83251231527095,1388.7093596059112,897.2216748768473,308,1383,895,320,1393,900,203,155.32974243164062,155.32974243164062,3.6468515396118164,"[308, 1388, 896]",4.772458866555492,600,428.0028723653056,10,5,92.75147737012429,124.50099537064133,62.25049636847435,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,2.1045867484152084e+16,,,,1245mosH
446,447,308.0,1453.0,1410.0,308,1453,1410,309,1454,1411,1,1.4150981903076172,1.4150981903076172,1.4150981903076172,"[308, 1453, 1410]",,1,428.4036790544772,1,1,7.7292897808436924,12.461758183685578,12.461758183685578,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,192507441506983.5,,,,1245mosH
447,448,310.8888888888889,1470.388888888889,972.5,308,1469,972,316,1473,974,18,7.465197563171387,7.465197563171387,2.245659112930298,"[310, 1472, 972]",inf,64,428.1364670172403,4,2,61.83431824674954,49.815941412403994,24.907970621897533,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,1016612498981754.2,,,,1245mosH
448,449,311.084,1499.944,2171.852,308,1497,2169,319,1506,2175,250,184.70608520507812,184.70608520507812,2.895216703414917,"[309, 1501, 2171]",2.8574920924576457,594,428.0028723653056,9,6,85.02218758928062,112.05089523309528,74.70059587393416,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,2.5194452435150668e+16,,,,1245mosH
449,450,308.0,1614.5,2160.0,308,1614,2160,309,1616,2161,2,3.4927241802215576,3.4927241802215576,1.86899995803833,"[308, 1614, 2160]",inf,2,428.4036790544772,2,1,7.7292897808436924,24.92351638846043,12.461758183685578,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,478332872594543.8,,,,1245mosH
450,451,309.0,379.5,658.0,309,379,658,310,381,659,2,0.5725513696670532,0.5725513696670532,0.3087410628795624,"[309, 380, 658]",inf,2,428.2700692467493,2,1,7.7292897808436924,24.915743284737523,12.457871631827414,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,78539083032484.3,,,,1245mosH
451,452,309.0,1604.0,540.0,309,1604,540,310,1605,541,1,1.6695539951324463,1.6695539951324463,1.6695539951324463,"[309, 1604, 540]",,1,428.2700692467493,1,1,7.7292897808436924,12.457871631827414,12.457871631827414,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,229526961768546.06,,,,1245mosH
452,453,310.0,454.0,1620.0,310,454,1620,311,455,1621,1,2.557352304458618,2.557352304458618,2.557352304458618,"[310, 454, 1620]",,1,428.1364670172403,1,1,7.7292897808436924,12.453985300410707,12.453985300410707,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,352147717918179.3,,,,1245mosH
453,454,322.5750708215297,1246.8271954674221,432.5099150141643,311,1242,432,334,1253,434,353,282.74114990234375,282.74114990234375,2.226811647415161,"[319, 1247, 432]",30.60259542453132,506,426.5338311295953,11,2,177.77366495940493,136.48103624060198,24.8147330430359,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,3.896427894916397e+16,,,,1245mosH
454,455,311.0,1247.0,432.0,311,1247,432,312,1248,433,1,1.6256687641143799,1.6256687641143799,1.6256687641143799,"[311, 1247, 432]",,1,428.0028723653056,1,1,7.7292897808436924,12.450099189416708,12.450099189416708,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,224709179792786.88,,,,1245mosH
455,456,325.6296851574213,380.3290854572714,657.2016491754123,312,375,654,338,387,662,1334,1094.545654296875,1094.545654296875,4.918510913848877,"[331, 380, 656]",2.5860926617618007,2496,426.1333425226273,12,8,200.96153430193598,148.74860723221076,99.16573591720616,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,1.5036479566858237e+17,,,,1245mosH
456,457,319.7313432835821,390.8407960199005,1944.4726368159204,313,387,1944,327,397,1947,201,215.72686767578125,215.72686767578125,2.8172860145568848,"[324, 391, 1944]",30.60259542453132,420,426.9343878651525,10,3,108.21005693181168,124.19018581211664,37.25705478736412,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,2.9807475192688364e+16,,,,1245mosH
457,458,317.5753424657534,450.82191780821915,1620.5890410958905,313,449,1620,324,454,1622,73,75.94319915771484,75.94319915771484,3.0026803016662598,"[319, 453, 1621]",8.0,110,427.20146354665803,5,2,85.02218758928062,62.133936176999036,24.85357432358899,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,1.0528770566078316e+16,,,,1245mosH
458,459,321.437908496732,633.5098039215686,1080.5424836601308,313,629,1080,332,639,1083,306,232.34979248046875,232.34979248046875,2.507967233657837,"[320, 631, 1080]",16.240879903459472,570,426.667342470746,10,3,146.85650583603015,124.11250545163443,37.233750679817604,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,3.2206305661860452e+16,,,,1245mosH
459,460,325.00157977883094,729.8578199052133,1081.0616113744077,313,725,1080,336,736,1085,633,315.4604797363281,315.4604797363281,2.8859314918518066,"[332, 730, 1081]",7.284636890398228,1265,426.1333425226273,11,5,177.77366495940493,136.35288907830824,61.97858426648483,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,4.371698536653126e+16,,,,1245mosH
460,461,313.5,869.0,1428.0,313,869,1428,315,870,1429,2,0.09724849462509155,0.09724849462509155,0.9367762207984924,"[314, 869, 1428]",,2,427.73570579157996,1,1,15.458579561687385,12.442327628621802,12.442327628621802,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,13603273932469.19,,,,1245mosH
461,462,316.5,918.0,1531.0,313,918,1531,321,919,1532,8,18.333770751953125,18.333770751953125,2.673461437225342,"[320, 918, 1531]",,8,427.33501274668333,1,1,61.83431824674954,12.430671940130967,12.430671940130967,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,2565525224276017.5,,,,1245mosH
462,463,322.10526315789474,1290.2567783094098,1097.4641148325359,313,1285,1095,334,1296,1100,627,637.3258666992188,637.3258666992188,3.4923534393310547,"[328, 1291, 1098]",3.9467135442119607,1155,426.5338311295953,11,5,162.31508539771752,136.48103624060198,62.03683297504116,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,8.905718040447326e+16,,,,1245mosH
463,464,313.0,1472.0,1944.0,313,1472,1944,314,1473,1945,1,2.765220880508423,2.765220880508423,2.765220880508423,"[313, 1472, 1944]",,1,427.73570579157996,1,1,7.7292897808436924,12.442327628621802,12.442327628621802,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,389320649403100.9,,,,1245mosH
464,465,314.0,558.0,1541.0,314,558,1541,315,559,1542,1,0.2750472128391266,0.2750472128391266,0.2750472128391266,"[314, 558, 1541]",,1,427.6021338685004,1,1,7.7292897808436924,12.438442178783413,12.438442178783413,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,38784738257029.15,,,,1245mosH
465,466,323.94329896907215,28.466494845360824,2269.8646907216494,315,24,2268,335,35,2274,776,828.976806640625,828.976806640625,6.186107158660889,"[331, 30, 2269]",2.6695773904474294,1320,426.4003273582884,11,6,154.58579561687384,136.43831809793616,74.42089899648701,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,1.1651856505673742e+17,,,,1245mosH
466,467,316.3333333333333,126.77777777777777,1349.3333333333333,315,126,1348,318,128,1351,9,12.95155143737793,12.95155143737793,3.155806064605713,"[316, 127, 1349]",inf,18,427.33501274668333,2,3,23.187869342531073,24.8613439012986,37.292015904539554,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,1831981986232483.8,,,,1245mosH
467,468,321.24074074074076,1031.962962962963,2160.685185185185,315,1031,2160,329,1034,2163,54,46.962074279785156,46.962074279785156,2.1293351650238037,"[322, 1033, 2161]",1.1666666666666665,126,426.667342470746,3,3,108.21005693181168,37.233750679817604,37.233750679817604,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,6637110273454826.0,,,,1245mosH
468,469,318.8235294117647,1035.0735294117646,2052.3529411764707,315,1032,2052,324,1040,2054,68,55.37189865112305,55.37189865112305,2.0779786109924316,"[319, 1036, 2052]",28.303875969350226,144,427.0679219196958,8,2,69.56360802759322,99.3832224277306,24.845805186462336,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,7856451152307594.0,,,,1245mosH
469,470,322.43939393939394,1481.7575757575758,216.42424242424244,315,1477,216,328,1484,218,66,286.9244384765625,286.9244384765625,7.526262283325195,"[326, 1481, 216]",1.0,182,426.5338311295953,7,2,100.48076715096799,86.85156675297985,24.8147330430359,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,4.069975645073075e+16,,,,1245mosH
470,471,317.2,528.6,1531.0,316,528,1531,319,530,1532,5,11.705207824707031,11.705207824707031,2.9744925498962402,"[318, 528, 1531]",inf,6,427.20146354665803,2,1,23.187869342531073,24.85357432358899,12.426787151279449,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,1668873365621921.0,,,,1245mosH
471,472,322.95,361.44,972.48,317,357,972,330,365,974,100,138.48863220214844,138.48863220214844,2.8610146045684814,"[326, 358, 973]",16.0,208,426.5338311295953,8,2,100.48076715096799,99.25893385192147,24.8147330430359,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,1.972797607189718e+16,,,,1245mosH
472,473,317.5,531.0,1530.5,317,531,1530,319,532,1532,4,1.9181135892868042,1.9181135892868042,0.9343317151069641,"[317, 531, 1530]",inf,4,427.20146354665803,1,2,15.458579561687385,12.426787151279449,24.85357432358899,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,274636854112693.06,,,,1245mosH
473,474,322.1074074074074,803.4629629629629,1308.0592592592593,317,801,1305,328,806,1312,270,276.9615783691406,276.9615783691406,3.6477601528167725,"[320, 804, 1307]",1.8775994392873356,385,426.5338311295953,5,7,85.02218758928062,62.03683297504116,86.85156675297985,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,3.962089421050589e+16,,,,1245mosH
474,475,327.36842105263156,854.0701754385965,1836.4491228070176,317,850,1836,338,859,1838,285,278.3022155761719,278.3022155761719,2.6994664669036865,"[332, 854, 1836]",26.666666666666668,378,425.86638795861415,9,2,162.31508539771752,111.4915648970666,24.775902772373822,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,3.9777548374093544e+16,,,,1245mosH
475,476,322.4901960784314,1038.5882352941176,2160.3137254901962,317,1036,2160,328,1041,2162,51,12.071349143981934,12.071349143981934,0.36679160594940186,"[325, 1036, 2160]",13.211382524593109,110,426.5338311295953,5,2,85.02218758928062,62.03683297504116,24.8147330430359,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,1734159959264266.8,,,,1245mosH
476,477,322.65835411471323,1512.004987531172,1437.0598503740648,317,1507,1434,328,1517,1441,401,291.88702392578125,291.88702392578125,2.8659114837646484,"[323, 1512, 1436]",2.420259281542361,770,426.5338311295953,10,7,85.02218758928062,124.0736685747353,86.85156675297985,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,4.2020344391472264e+16,,,,1245mosH
477,478,328.1985714285714,1617.0942857142857,865.0642857142857,317,1611,864,340,1624,868,700,504.2164611816406,504.2164611816406,2.7154407501220703,"[331, 1617, 865]",9.189175763507697,1196,425.7329220268668,13,4,177.77366495940493,160.99290474601904,49.53627624569513,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,7.247908524200192e+16,,,,1245mosH
478,479,318.5,466.0,2160.0,318,466,2160,320,467,2161,2,0.022217070683836937,0.022217070683836937,0.021695051342248917,"[319, 466, 2160]",,2,427.0679219196958,1,1,15.458579561687385,12.422902582719411,12.422902582719411,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,3219485014410.6934,,,,1245mosH
479,480,326.8961937716263,950.4602076124568,864.4913494809689,318,946,864,338,956,867,289,348.098388671875,348.098388671875,2.9673690795898438,"[335, 949, 864]",26.666666666666668,600,425.9998614569864,10,3,154.58579561687384,123.9183430850484,37.17550197133684,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,5.030728357961224e+16,,,,1245mosH
480,481,318.0,1250.0,869.0,318,1250,869,319,1251,870,1,-0.25914064049720764,-0.25914064049720764,-0.25914064049720764,"[318, 1250, 869]",,1,427.0679219196958,1,1,7.7292897808436924,12.422902582719411,12.422902582719411,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,-37708972675597.12,,,,1245mosH
481,482,327.85748218527317,1541.2565320665083,972.7814726840855,318,1537,972,338,1548,976,421,333.45452880859375,333.45452880859375,2.806007146835327,"[328, 1542, 973]",10.429657763859028,880,425.86638795861415,11,4,154.58579561687384,136.26746974491283,49.55180571246258,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,4.836279320806979e+16,,,,1245mosH
482,483,327.76320939334636,1225.0684931506848,2053.876712328767,320,1220,2052,338,1231,2058,511,188.9949951171875,188.9949951171875,3.4265143871307373,"[329, 1225, 2055]",3.4841743838173467,1188,425.86638795861415,11,6,139.12721605518644,136.26746974491283,74.3277089879812,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,2.746788117403366e+16,,,,1245mosH
483,484,320.0,1250.0,869.0,320,1250,869,321,1251,870,1,-0.3843492269515991,-0.3843492269515991,-0.3843492269515991,"[320, 1250, 869]",,1,426.8008613823844,1,1,7.7292897808436924,12.415134106398842,12.415134106398842,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,-56210411889205.73,,,,1245mosH
484,485,327.08196721311475,922.5573770491803,1296.1147540983607,321,919,1296,335,927,1298,61,115.874267578125,115.874267578125,2.9864442348480225,"[330, 922, 1296]",inf,224,425.86638795861415,8,2,108.21005693181168,99.10361276664464,24.775902772373822,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,1.6910500529850142e+16,,,,1245mosH
485,486,322.0,785.0,1289.0,322,785,1289,323,786,1290,1,0.5001718401908875,0.5001718401908875,0.5001718401908875,"[322, 785, 1289]",,1,426.5338311295953,1,1,7.7292897808436924,12.407366511019337,12.407366511019337,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,73363816886127.17,,,,1245mosH
486,487,327.9117647058824,89.76470588235294,1404.3333333333333,323,86,1404,335,94,1406,102,185.65724182128906,185.65724182128906,3.0495073795318604,"[328, 88, 1404]",20.94545422262013,192,425.86638795861415,8,2,92.75147737012429,99.10361276664464,24.775902772373822,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,2.720624336554754e+16,,,,1245mosH
487,488,328.0,583.1,1422.25,325,582,1422,332,585,1424,20,17.675983428955078,17.675983428955078,2.31900954246521,"[330, 584, 1422]",2.6666666666666665,42,425.7329220268668,3,2,54.10502846590584,37.15220711091905,24.768138039016378,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,2594007432647806.0,,,,1245mosH
488,489,332.50605326876513,690.3099273607749,761.5496368038741,325,687,757,340,693,766,413,417.6451110839844,417.6451110839844,3.258129835128784,"[331, 691, 761]",1.5058538288475904,810,425.19913395325955,6,9,115.93934671265538,74.21125119057484,111.31687819873987,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,6.126938783794055e+16,,,,1245mosH
489,490,326.0,1256.6153846153845,597.9230769230769,325,1255,597,328,1258,601,13,27.659141540527344,27.659141540527344,3.130169153213501,"[326, 1256, 598]",2.4509049155028384,36,425.9998614569864,3,4,23.187869342531073,37.17550197133684,49.56733605964684,data/vnet_output/exp3/vnet_cubeout_loud_1245mosH.fits,False,4080584861225485.5,,,,1245mosH
