,label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,brightest_pix,max_loc-0,max_loc-1,max_loc-2,elongation,detection_size,n_vel,nx,ny,mos_name,max_loc,dist,nx_kpc,ny_kpc,file,overlap_areas,area_gts,hi_mass,true_positive_mocks,type,area_gt,overlap_area,tot_flux,peak_flux
678,169,586.0671119592876,87.34351145038168,119.2458651399491,570,80,113,604,96,126,3144,4.270774364471436,6,8,8,2.796368654348324,7072,262.7958525486855,16,13,1353mosF,"[576, 88, 121]",250.96170241492703,116.80289135513918,94.9023468972771,data/vnet_output/vnet_cubeout_loud_1353mosF.fits,,,,True,mock,3026.0,2773.0,,
679,170,602.994937873907,274.4390243902439,1137.2825586746433,595,265,1130,612,285,1145,2173,8.109268188476562,12,11,7,1.4196958771092916,5100,131.39792627434275,20,15,1353mosF,"[607, 276, 1137]",248.9827548712519,144.8523149541582,108.63923085326076,data/vnet_output/vnet_cubeout_loud_1353mosF.fits,,,24951081941.42178,True,mock,2027.0,1978.0,1.9176357833720232,0.042448513303776414
680,171,606.7408184679958,758.716684155299,799.0409233997901,596,752,794,619,767,805,1906,4.582985877990723,16,6,5,2.334981598906669,3795,177.77366495940493,15,11,1353mosF,"[612, 758, 799]",248.4882878943264,108.42347891460422,79.51054887171779,data/vnet_output/vnet_cubeout_loud_1353mosF.fits,,,12891448134.353456,True,mock,1728.0,1674.0,0.9945127556841512,0.04029717500186874
681,172,617.2144166157606,79.83445326817349,804.5375687232743,598,72,799,636,89,810,3274,3.9572930335998535,7,7,4,2.085937831100476,7106,293.7130116720603,17,11,1353mosF,"[605, 79, 803]",247.1290599244736,122.207793155143,79.07562711809877,data/vnet_output/vnet_cubeout_loud_1353mosF.fits,,,45369723067.08363,True,mock,3204.0,2808.0,3.5365386232811553,0.10230374422715051
682,173,609.2703703703704,307.14920634920634,252.54179894179893,598,300,249,623,315,258,1890,3.679750919342041,15,10,5,2.798669034971476,3375,193.23224452109227,15,9,1353mosF,"[613, 310, 254]",248.1175084682951,108.26169585584948,64.95701487523758,data/vnet_output/vnet_cubeout_loud_1353mosF.fits,,,5802345407.790965,True,mock,1557.0,1248.0,0.4488881882523423,0.02779182872428249
683,174,611.5246788370521,492.7775524002705,80.84922244759973,603,486,76,621,500,86,1479,3.958977699279785,6,7,5,2.100703174941402,2520,139.12721605518644,14,10,1353mosF,"[609, 493, 81]",247.87035589345567,100.94359735329668,72.10256758574012,data/vnet_output/vnet_cubeout_loud_1353mosF.fits,,,19734277701.534252,True,mock,1384.0,1358.0,1.529586688302092,0.0665650528900068
684,175,619.6589928057554,36.67589928057554,587.9428057553957,607,29,581,634,45,596,2780,6.3376994132995605,4,7,5,2.532678273879771,6480,208.69082408277967,16,15,1353mosF,"[611, 36, 586]",246.88201517195597,114.904118509648,107.72261016090624,data/vnet_output/vnet_cubeout_loud_1353mosF.fits,,,177384720796.9326,True,mock,2558.0,2441.0,13.853191618678325,0.3148413365540492
685,176,620.6959858323495,856.9634002361275,1270.9256198347107,610,850,1267,633,864,1276,1694,2.9973223209381104,16,9,7,2.837655614570729,2898,177.77366495940493,14,9,1353mosF,"[626, 859, 1274]",246.7585029001812,100.49080242158892,64.60122803275125,data/vnet_output/vnet_cubeout_loud_1353mosF.fits,,,807355638.3702819,False,,,,0.06311164273989923,0.007487019042455328
686,177,620.513397642015,210.0503751339764,1464.977491961415,615,203,1461,627,218,1470,933,3.6821486949920654,6,10,2,2.725765902236063,1620,92.75147737012428,15,9,1353mosF,"[621, 213, 1463]",246.7585029001812,107.66871776095472,64.60122803275125,data/vnet_output/vnet_cubeout_loud_1353mosF.fits,,,3835135259.1631265,True,mock,870.0,841.0,0.2997956226875141,0.014181519126228176
687,178,623.1912908242613,758.0489891135303,482.92457231726286,615,752,478,632,766,488,1286,7.250349998474121,2,5,3,2.338535193270888,2380,131.39792627434275,14,10,1353mosF,"[617, 757, 481]",246.38800649618028,100.33992016020876,71.67136960235288,data/vnet_output/vnet_cubeout_loud_1353mosF.fits,,,5330163037.746875,True,mock,1118.0,1098.0,0.4178488113683128,0.01813391045062749
688,179,626.7012658227848,48.41708860759493,1412.7582278481011,617,42,1408,636,56,1418,1580,3.2850399017333984,9,6,4,2.121011580748414,2660,146.85650583603015,14,10,1353mosF,"[626, 48, 1412]",246.01757069759688,100.1890625799924,71.56361419083036,data/vnet_output/vnet_cubeout_loud_1353mosF.fits,,,20058962489.280655,False,,,,1.5769683447619118,0.07964440127683972
689,180,627.954961832061,633.5419847328244,296.36641221374043,620,627,292,636,641,302,1310,3.889350175857544,12,9,4,2.7404266050561774,2240,123.66863649349908,14,10,1353mosF,"[632, 636, 296]",245.8941055633696,100.13878220357674,71.5276996372202,data/vnet_output/vnet_cubeout_loud_1353mosF.fits,,,4973114237.731453,True,mock,2567.0,1193.0,0.3913409364117198,0.016612967590734606
690,181,630.8466195761856,507.61654894046416,204.8002018163471,625,501,200,636,516,210,991,4.2238383293151855,10,6,5,2.0582484814526745,1650,85.02218758928062,15,10,1353mosF,"[635, 507, 205]",245.52375054888003,107.1299553643021,71.41996772483922,data/vnet_output/vnet_cubeout_loud_1353mosF.fits,,,9952765912.037209,True,mock,1070.0,853.0,0.7854324036599407,0.029805914222672442
691,182,631.4836601307189,49.990196078431374,689.9542483660131,628,46,687,636,57,694,306,3.101359605789185,4,5,3,2.097383904734299,616,61.83431824674954,11,7,1353mosF,"[632, 51, 690]",245.40031233827943,78.5224675683923,49.96884198330908,data/vnet_output/vnet_cubeout_loud_1353mosF.fits,,,11015369254.036037,False,,,,0.8701160993183304,0.055485618316191504
692,1,32.823478260869564,837.5878260869565,283.96086956521737,28,812,275,37,862,294,1150,6.958988666534424,8,46,2,96.38272338481488,8550,69.56360802759322,50,19,1245mosH,"[36, 858, 277]",465.5719729893924,677.1474800052752,257.31588716017126,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,1017587757520.2349,False,,,,24.556430508516566,0.3231280259701111
693,2,32.32,738.605,189.77,29,732,187,36,745,194,200,6.17127799987793,6,9,2,7.378614097401038,637,54.10502846590584,13,7,1245mosH,"[35, 741, 189]",465.5719729893924,176.05822904897943,94.8005816638705,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,184752863769.9795,False,,,,4.458456606703735,0.19661840436339448
694,3,32.83221476510067,745.255033557047,286.7147651006711,29,739,284,37,755,291,298,6.788656234741211,7,6,4,10.269750800659727,896,61.83431824674954,16,7,1245mosH,"[36, 745, 288]",465.5719729893924,216.6870564544086,94.8005816638705,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,173660406753.2828,False,,,,4.19077340406477,0.13827160576787617
695,4,32.63139931740614,750.9863481228668,274.7098976109216,29,743,271,36,762,279,293,6.189296245574951,6,5,6,11.263888190806956,1064,54.10502846590584,19,8,1245mosH,"[35, 748, 277]",465.5719729893924,257.31588716017126,108.34352235994584,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,176180884340.72604,False,,,,4.251597576001697,0.10638212981213266
696,5,32.66255144032922,757.1604938271605,292.7489711934156,29,752,290,37,764,297,243,6.793701171875,7,6,2,5.842458087716939,672,61.83431824674954,12,7,1245mosH,"[36, 758, 292]",465.5719729893924,162.51528720695515,94.8005816638705,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,147613594331.67035,False,,,,3.5622116564682993,0.14216765911247337
697,6,32.440677966101696,811.2372881355932,312.4491525423729,29,808,311,36,816,316,118,6.987373352050781,5,0,3,2.7696057945915227,280,54.10502846590584,8,5,1245mosH,"[34, 808, 314]",465.5719729893924,108.34352235994584,67.71470073009942,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,77652172550.02605,False,,,,1.8739024373749251,0.1284553729109069
698,7,32.66719492868463,834.3153724247227,294.9524564183835,29,810,286,37,857,306,1262,6.96121883392334,7,41,4,90.117065354492,7520,61.83431824674954,47,20,1245mosH,"[36, 851, 290]",465.5719729893924,636.5185789610699,270.8588315691216,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,577288753943.2518,False,,,,13.93113376688171,0.2607271814604981
699,8,32.80952380952381,843.3912231559291,311.6489262371615,29,815,303,37,867,324,1071,6.979393005371094,6,7,16,136.7314957838978,8736,61.83431824674954,52,21,1245mosH,"[35, 822, 319]",465.5719729893924,704.2334197263069,284.40177643645166,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,895972397270.7231,False,,,,21.62160830702604,0.27691405310245415
700,9,32.65056818181818,825.7670454545455,278.09659090909093,29,818,275,37,833,282,352,6.900506973266602,7,5,4,8.09733696889278,840,61.83431824674954,15,7,1245mosH,"[36, 823, 279]",465.5719729893924,203.1441136497872,94.8005816638705,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,0.0,False,,,,0.0,0.0
701,10,32.83406113537118,833.3784570596798,305.0713245997089,29,819,298,37,850,312,687,6.804133892059326,7,4,12,47.7108441991577,3472,61.83431824674954,31,14,1245mosH,"[36, 823, 310]",465.5719729893924,419.8312553628206,189.6011711889504,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,0.0,False,,,,0.0,0.0
702,11,32.611111111111114,844.8125,271.4166666666667,29,839,268,37,852,276,288,6.877699375152588,7,5,5,5.396724085032723,832,61.83431824674954,13,8,1245mosH,"[36, 844, 273]",465.5719729893924,176.05822904897943,108.34352235994584,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,284629887910.6267,False,,,,6.868689222595309,0.2798633188462854
703,12,32.78056426332289,852.2163009404388,318.3510971786834,29,844,315,37,861,323,319,6.731058120727539,7,8,4,11.413488059993194,1088,61.83431824674954,17,8,1245mosH,"[36, 852, 319]",465.5719729893924,230.22999962573377,108.34352235994584,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,0.0,False,,,,0.0,0.0
704,13,32.55882352941177,726.7794117647059,183.99264705882356,30,723,182,36,732,188,136,6.414212703704834,2,4,2,4.861933033100677,324,46.37573868506215,9,6,1245mosH,"[32, 727, 184]",465.5719729893924,121.886463239373,81.25764112822803,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,136878030169.68127,False,,,,3.303140993161539,0.20278250109629545
705,14,32.69281045751634,726.1633986928105,204.4771241830065,30,721,202,36,733,208,153,6.445196151733398,5,6,3,9.179481090288125,432,46.37573868506215,12,6,1245mosH,"[35, 727, 205]",465.5719729893924,162.51528720695515,81.25764112822803,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,154453710468.30402,False,,,,3.7272773575226745,0.20587919006530156
706,15,32.701298701298704,738.7662337662338,269.1233766233766,30,731,266,36,745,273,154,6.2864909172058105,2,7,3,12.646334844188122,588,46.37573868506215,14,7,1245mosH,"[32, 738, 269]",465.5719729893924,189.6011711889504,94.8005816638705,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,110924782147.07791,False,,,,2.676837141894263,0.1278422598310101
707,16,32.578125,737.984375,209.53125,30,732,207,35,743,214,64,6.68279504776001,4,8,2,13.222092337143344,385,38.64644890421846,11,7,1245mosH,"[34, 740, 209]",465.5719729893924,148.9723456399587,94.8005816638705,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,59446507855.97026,False,,,,1.4345632878843766,0.11594365955333004
708,17,32.6,748.9235294117647,196.22941176470587,30,744,193,36,755,200,170,6.591623783111572,5,7,3,5.901487146211881,462,46.37573868506215,11,7,1245mosH,"[35, 751, 196]",465.5719729893924,148.9723456399587,94.8005816638705,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,176119289463.90372,False,,,,4.250111168268123,0.22287414108179587
709,18,32.71568627450981,755.5441176470588,263.5098039215686,30,749,260,36,763,268,204,6.51597785949707,5,7,4,12.220681641707232,672,46.37573868506215,14,8,1245mosH,"[35, 756, 264]",465.5719729893924,189.6011711889504,108.34352235994584,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,155145586920.8732,False,,,,3.7439737219417952,0.12112221625237017
710,19,32.421052631578945,767.9868421052631,268.42105263157896,30,764,266,35,772,272,76,6.438007831573486,4,3,4,3.7563204940009607,240,38.64644890421846,8,6,1245mosH,"[34, 767, 270]",465.5719729893924,108.34352235994584,81.25764112822803,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,64365730885.96457,False,,,,1.5532739913094296,0.10328178119558754
711,20,32.758620689655174,769.5448275862069,298.0827586206897,30,765,295,36,776,302,145,7.032036304473877,5,3,5,6.116292331309832,462,46.37573868506215,11,7,1245mosH,"[35, 768, 300]",465.5719729893924,148.9723456399587,94.8005816638705,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,110409815324.22046,False,,,,2.6644099611364016,0.12061437910376875
712,21,32.87280701754386,833.578947368421,265.5394736842105,30,827,262,37,841,270,228,6.697325706481934,5,5,5,13.179802271314758,784,54.10502846590584,14,8,1245mosH,"[35, 832, 267]",465.5719729893924,189.6011711889504,108.34352235994584,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,259418613461.39868,False,,,,6.260290679601538,0.19592629054034125
713,22,32.53623188405797,851.1304347826087,377.963768115942,30,846,375,36,859,382,138,5.944780349731445,4,0,5,10.500699498755557,546,46.37573868506215,13,7,1245mosH,"[34, 846, 380]",465.5719729893924,176.05822904897943,94.8005816638705,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,77733399541.54639,False,,,,1.8758626073533315,0.07984538832131895
714,23,32.810344827586206,861.5043103448276,295.0689655172414,30,855,292,37,868,299,232,6.6291913986206055,4,10,1,8.927512403858081,637,54.10502846590584,13,7,1245mosH,"[34, 865, 293]",465.5719729893924,176.05822904897943,94.8005816638705,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,230855589698.089,False,,,,5.571007713121987,0.23666718477006235
715,24,32.82993197278912,861.9047619047619,324.7619047619048,30,857,322,37,868,329,147,6.9535088539123535,3,8,1,6.4243553460565845,539,54.10502846590584,11,7,1245mosH,"[33, 865, 323]",465.5719729893924,148.9723456399587,94.8005816638705,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,119685044053.66339,False,,,,2.8882398058470016,0.1850955061906536
716,25,32.52173913043478,870.8152173913044,311.20652173913044,30,865,309,35,876,316,92,5.802397727966309,4,7,3,6.713499359573262,385,38.64644890421846,11,7,1245mosH,"[34, 872, 312]",465.5719729893924,148.9723456399587,94.8005816638705,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,75918627095.18633,False,,,,1.832068513784035,0.14783369109773312
717,26,32.70625,868.0375,372.19375,30,862,368,36,877,376,160,6.3443779945373535,4,8,3,12.787022764681067,720,46.37573868506215,15,8,1245mosH,"[34, 870, 371]",465.5719729893924,203.1441136497872,108.34352235994584,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,130854523470.67682,False,,,,3.1577817132581094,0.1394986106721992
718,27,32.75,714.3571428571429,178.17857142857142,31,712,177,35,718,181,28,5.958516597747803,3,1,3,9.004687469498705,96,30.91715912337477,6,4,1245mosH,"[34, 713, 180]",465.5719729893924,81.25764112822803,54.17176044656568,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,23423089519.09959,False,,,,0.5652460594378703,0.07331100088276553
719,28,32.62,713.56,199.1,31,710,196,35,718,202,50,6.386926651000977,3,1,5,6.468379010714369,192,30.91715912337477,8,6,1245mosH,"[34, 711, 201]",465.5719729893924,108.34352235994584,81.25764112822803,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,43465911290.45496,False,,,,1.0489194884719102,0.07946436904893464
720,29,32.73,725.96,263.74,31,721,262,36,731,267,100,6.156237602233887,4,4,2,6.416194869109873,250,38.64644890421846,10,5,1245mosH,"[35, 725, 264]",465.5719729893924,135.42940432507092,67.71470073009942,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,88990646451.69124,False,,,,2.147522520145362,0.16038517751224532
721,30,31.75,728.5,291.5,31,728,291,34,730,293,8,5.676464080810547,1,0,1,1.0,12,23.187869342531076,2,2,1245mosH,"[32, 728, 292]",465.7077070520952,27.09377681947785,27.09377681947785,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,5978317961.305874,False,,,,0.14419294430081048,0.049405870428667696
722,31,32.05555555555556,739.9444444444445,298.44444444444446,31,738,298,34,742,300,18,6.400468349456787,2,1,1,4.75571298153155,24,23.187869342531076,4,2,1245mosH,"[33, 739, 299]",465.5719729893924,54.17176044656568,27.08588013160693,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,11052383521.853533,False,,,,0.26671614895334755,0.05170655141548805
723,32,32.7887323943662,746.0422535211268,256.59154929577466,31,739,254,35,753,262,71,6.237643241882324,3,3,5,38.564778009441405,448,30.91715912337477,14,8,1245mosH,"[34, 742, 259]",465.5719729893924,189.6011711889504,108.34352235994584,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,47965287631.94596,False,,,,1.1574984504778385,0.07110542529118641
724,33,32.45762711864407,750.6779661016949,304.0508474576271,31,748,302,35,754,307,59,6.889832973480225,3,2,3,2.520180918692456,120,30.91715912337477,6,5,1245mosH,"[34, 750, 305]",465.5719729893924,81.25764112822803,67.71470073009942,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,34159787342.815018,False,,,,0.8243440802724675,0.07585961273208552
725,34,32.714285714285715,757.4285714285714,183.07142857142856,31,756,182,35,760,186,14,5.551104068756104,3,1,3,7.0176758401518455,64,30.91715912337477,4,4,1245mosH,"[34, 757, 185]",465.5719729893924,54.17176044656568,54.17176044656568,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,15426505829.913124,False,,,,0.3722724802867476,0.071341279700696
726,35,33.01428571428571,759.2857142857143,252.0,31,755,250,36,765,255,70,6.785605430603027,3,7,2,11.965877858049303,250,38.64644890421846,10,5,1245mosH,"[34, 762, 252]",465.4362466863501,135.3899231418411,67.6949601389021,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,59072351294.802216,False,,,,1.4262841231978856,0.1153889980728206
727,36,33.006410256410255,762.2051282051282,280.53846153846155,31,756,278,36,768,285,156,5.704090595245361,4,6,2,9.609567087591326,420,38.64644890421846,12,7,1245mosH,"[35, 762, 280]",465.4362466863501,162.4679097864914,94.77294483600718,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,110562496170.54646,False,,,,2.669498156966928,0.12975352901329082
728,37,32.72093023255814,809.6046511627907,283.3255813953488,31,807,282,35,813,286,43,6.107165813446045,3,2,1,3.047620705316554,96,30.91715912337477,6,4,1245mosH,"[34, 809, 283]",465.5719729893924,81.25764112822803,54.17176044656568,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,34670207454.88417,False,,,,0.8366615397933249,0.10023978507168009
729,38,32.75,814.5625,271.875,31,811,270,35,819,275,64,6.490703582763672,3,1,4,4.736505788437162,160,30.91715912337477,8,5,1245mosH,"[34, 812, 274]",465.5719729893924,108.34352235994584,67.71470073009942,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,61767128383.51431,False,,,,1.4905645087128803,0.12865834195768594
730,39,32.87837837837838,820.2094594594595,260.3783783783784,31,813,258,36,829,264,148,6.444001197814941,3,6,4,16.858681306168442,480,38.64644890421846,16,6,1245mosH,"[34, 819, 262]",465.5719729893924,216.6870564544086,81.25764112822803,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,156518534287.7361,False,,,,3.777105691501236,0.1504599231621348
731,40,32.654545454545456,831.8272727272728,325.2454545454545,31,827,323,36,837,329,110,6.671181678771973,3,2,4,6.5487786194457485,300,38.64644890421846,10,6,1245mosH,"[34, 829, 327]",465.5719729893924,135.42940432507092,81.25764112822803,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,85227354162.0516,False,,,,2.056706740463643,0.12806384224047246
732,41,32.666666666666664,839.4615384615385,372.1538461538461,31,838,371,36,842,374,39,5.791536808013916,3,0,2,2.0075989654451147,60,38.64644890421846,4,3,1245mosH,"[34, 838, 373]",465.5719729893924,54.17176044656568,40.62882025470783,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,23661703482.674606,False,,,,0.5710042922503116,0.09025329893670557
733,42,32.666666666666664,844.5370370370371,359.962962962963,31,841,358,35,849,363,54,6.39877986907959,3,2,4,9.112302126827508,160,30.91715912337477,8,5,1245mosH,"[34, 843, 362]",465.5719729893924,108.34352235994584,67.71470073009942,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,32222608194.74671,False,,,,0.7775960678474648,0.06884270697009778
734,43,32.535714285714285,854.6428571428571,93.69642857142856,31,850,92,35,861,96,56,5.267306804656982,1,3,3,10.327769381294724,176,30.91715912337477,11,4,1245mosH,"[32, 853, 95]",465.5719729893924,148.9723456399587,54.17176044656568,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,,False,,,,,
735,44,32.79120879120879,856.6263736263736,366.1758241758242,31,851,364,36,863,370,91,5.663113594055176,1,0,4,20.91155303100408,360,38.64644890421846,12,6,1245mosH,"[32, 851, 368]",465.5719729893924,162.51528720695515,81.25764112822803,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,62259490509.426025,False,,,,1.5024461928630908,0.09633389616692349
736,45,32.79746835443038,860.0,384.8481012658228,31,857,383,36,864,388,79,5.963096618652344,1,4,1,3.727272727272728,175,38.64644890421846,7,5,1245mosH,"[32, 861, 384]",465.5719729893924,94.8005816638705,67.71470073009942,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,52790650991.33928,False,,,,1.2739441320788454,0.10380493598685162
737,46,32.36842105263158,864.1052631578947,352.7894736842105,31,861,352,34,867,356,19,5.901289463043213,2,3,1,19.991645772369804,72,23.187869342531076,6,4,1245mosH,"[33, 864, 353]",465.5719729893924,81.25764112822803,54.17176044656568,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,15216373950.087666,False,,,,0.3672015771961557,0.07127162899319114
738,47,32.81666666666667,866.15,283.6666666666667,31,862,282,36,871,286,60,6.465176582336426,4,4,3,7.311235341972416,180,38.64644890421846,9,4,1245mosH,"[35, 866, 285]",465.5719729893924,121.886463239373,54.17176044656568,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,77916063649.37689,False,,,,1.880270658096071,0.17784188840882253
739,48,32.80392156862745,874.9607843137255,300.078431372549,31,872,298,36,878,303,51,6.714956760406494,4,3,2,3.0006377381593947,150,38.64644890421846,6,5,1245mosH,"[35, 875, 300]",465.5719729893924,81.25764112822803,67.71470073009942,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,66963486479.021065,False,,,,1.6159630362862052,0.23414772437288237
740,49,32.714285714285715,874.8571428571429,359.07142857142856,31,874,358,35,877,361,14,5.285157203674316,2,2,2,1.6513598367259823,36,30.91715912337477,3,3,1245mosH,"[33, 876, 360]",465.5719729893924,40.62882025470783,40.62882025470783,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,10977014003.09248,False,,,,0.26489733152336353,0.07811358244918638
741,50,32.486486486486484,873.6486486486486,389.4054054054054,31,870,388,35,878,392,37,6.050367832183838,2,2,2,6.110154237214453,128,30.91715912337477,8,4,1245mosH,"[33, 872, 390]",465.5719729893924,108.34352235994584,54.17176044656568,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,28198605012.5274,False,,,,0.6804888122029775,0.07565776628803215
742,51,33.34615384615385,732.8461538461538,281.84615384615387,32,730,280,35,737,284,26,6.264361381530762,2,1,3,4.061373162987582,84,23.187869342531076,7,4,1245mosH,"[34, 731, 283]",465.4362466863501,94.77294483600718,54.15596797364791,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,19791947083.74052,False,,,,0.47787059891749495,0.06201892407515271
743,52,32.0,761.0,270.0,32,761,270,33,762,271,1,4.0916242599487305,0,0,0,,1,7.7292897808436924,1,1,1245mosH,"[32, 761, 270]",465.5719729893924,13.542940054343978,13.542940054343978,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,664449062.7216636,False,,,,0.016034486573359784,0.016034486573359784
744,53,33.0,771.9285714285714,287.2142857142857,32,771,286,35,774,289,14,6.022024631500244,2,2,2,1.6,27,23.187869342531076,3,3,1245mosH,"[34, 773, 288]",465.4362466863501,40.616975900042895,40.616975900042895,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,10464496642.127703,False,,,,0.25266211841541525,0.05626203612759981
745,54,32.0,794.5,217.0,32,794,217,33,796,218,2,-2.5170376300811768,0,1,0,inf,2,7.7292897808436924,2,1,1245mosH,"[32, 795, 217]",465.5719729893924,27.08588013160693,13.542940054343978,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,-1604772736.0454443,False,,,,-0.038726379993696346,-0.01110473315680052
746,55,32.75,868.0,392.0,32,867,392,34,870,393,4,5.452374458312988,1,2,0,inf,6,15.458579561687383,3,1,1245mosH,"[33, 869, 392]",465.5719729893924,40.62882025470783,13.542940054343978,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,3560708909.4318743,False,,,,0.08592703700425652,0.04789026962164415
747,56,33.0,748.5,216.0,33,748,216,34,750,217,2,6.435919761657715,0,0,0,inf,2,7.7292897808436924,2,1,1245mosH,"[33, 748, 216]",465.4362466863501,27.07798389517478,13.538991936131245,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,2030836769.6280875,False,,,,0.049033941900699166,0.02704061424721834
748,57,33.25,831.0,356.0,33,830,356,35,833,357,4,5.866006851196289,0,0,0,,6,15.458579561687383,3,1,1245mosH,"[33, 830, 356]",465.4362466863501,40.616975900042895,13.538991936131245,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,2727262234.5401506,False,,,,0.06584892491428682,0.03245906564822802
749,58,33.5,870.0,302.5,33,870,302,35,871,304,4,5.543690204620361,1,0,1,inf,4,15.458579561687383,1,2,1245mosH,"[34, 870, 303]",465.4362466863501,13.538991936131245,27.07798389517478,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,4595294453.835808,False,,,,0.11095200000109046,0.05847148312050233
750,59,82.2377530474204,820.2649851095383,297.64400824702494,63,689,108,105,919,451,414695,17.56710433959961,18,146,101,5.610530407268304,3313380,324.63017079543505,230,343,1245mosH,"[81, 835, 209]",458.7951495845177,3069.5821562323063,4577.764819819058,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,,False,,,,,
751,60,65.73170731707317,754.6260162601626,366.1788617886179,64,750,361,68,759,372,123,5.287808418273926,3,4,6,6.339688094311229,396,30.91715912337477,9,11,1245mosH,"[67, 754, 367]",461.0970981119576,120.71494368086708,147.5404883856304,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,0.0,False,,,,0.0,0.0
752,61,65.95378151260505,767.344537815126,370.5798319327731,64,762,365,69,773,379,238,4.845845699310303,3,4,5,7.031576419522904,770,38.64644890421846,11,14,1245mosH,"[67, 766, 370]",461.0970981119576,147.5404883856304,187.77880737216407,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,0.0,False,,,,0.0,0.0
753,62,65.47368421052632,788.1578947368421,361.10526315789474,64,786,360,67,791,363,19,3.967350482940674,2,3,0,3.3241733278059784,45,23.187869342531076,5,3,1245mosH,"[66, 789, 360]",461.0970981119576,67.06385654120955,40.23831374313621,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,0.0,False,,,,0.0,0.0
754,63,65.44897959183673,792.469387755102,380.55102040816325,64,789,378,67,796,384,49,3.663804292678833,2,3,3,6.0651835542713,126,23.187869342531076,7,6,1245mosH,"[66, 792, 381]",461.0970981119576,93.88939979325664,80.47662809913703,data/vnet_output/vnet_cubeout_loud_1245mosH.fits,,,0.0,False,,,,0.0,0.0
