,Unnamed: 0,label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,tot_flux,peak_flux,brightest_pix,max_loc,elongation,detection_size,n_vel,nx_kpc,ny_kpc,file,true_positive_mocks,overlap_area,area_gt,true_positive_real,dist,nx,ny,mos_name,hi_mass,asymmetry
196,172,173,128.7865120274914,1130.0352233676977,1590.531357388316,118,1119,1582,141,1142,1600,4656,7.2316437005521585,0.08933726100695191,14.487638473510742,"[126, 1133, 1590]",1.2838885209389532,9522,177.77366495940493,29.63253576611527,23.19067882387964,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,3004.0,3578.0,False,44.29092890234606,23.0,18.0,1353mosB,3265862531.461861,0.1233396584440227
197,173,174,130.80906836698549,885.4991144172866,1006.8969181721573,121,877,999,141,895,1015,2823,3.5569417731881274,0.0711058869964618,12.114852905273438,"[130, 885, 1007]",1.5426116261354468,5760,154.58579561687384,23.07265106712556,20.50902277742304,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,2003.0,2703.0,False,44.06551251748736,18.0,16.0,1353mosB,1590197109.2948158,0.35
198,174,175,126.52192723697148,856.5254670599803,1885.6894788593904,107,840,1876,141,873,1897,5085,9.423889298874336,0.12917616063411624,16.15876007080078,"[128, 856, 1884]",2.9766068359696427,23562,262.7958525486855,42.732660498962005,27.193506256440568,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,2892.0,3523.0,False,44.51636877570405,33.0,21.0,1353mosB,4298883625.355378,0.5502121640735502
199,175,176,125.67467573889007,1421.662130554965,667.1207739740591,112,1411,658,140,1432,678,4703,6.838079580061502,0.10343930690585494,10.21603775024414,"[123, 1422, 668]",1.3543555614960514,11760,216.42011386362336,27.262368338957813,25.96416002256268,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,3869.0,4997.0,False,44.62909752171762,21.0,20.0,1353mosB,3134972840.7705383,0.2473372781065088
200,176,177,116.21606139213144,926.5018374405532,264.480112408128,96,914,252,140,939,277,9252,53.12404694663913,0.4470745242417809,13.875325202941896,"[106, 923, 267]",1.5226292039893332,27500,340.0887503571225,33.19320240313022,33.19320240313022,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,6642.0,7448.0,False,45.64392059850585,25.0,25.0,1353mosB,25463423078.41709,0.3472222222222222
201,177,178,122.94479615092428,298.7498100785009,887.5441884021271,107,290,880,140,308,896,3949,2.62826544308424,0.05587199986483865,5.5876946449279785,"[128, 300, 888]",1.635104400262624,9504,255.06656276784184,23.544835893136128,20.928742614715706,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,3600.0,5952.0,False,44.967319002602665,18.0,16.0,1353mosB,1223090950.8806353,0.4866071428571428
202,178,179,123.78829297281236,1458.299509731095,1638.0883969692468,110,1447,1627,139,1471,1650,6731,10.406019492055604,0.09177314287293248,13.798421859741213,"[117, 1454, 1636]",1.1834361476985216,16008,224.14940364446707,31.31440492725308,30.00963765746137,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,4925.0,5708.0,False,44.85457263470761,24.0,23.0,1353mosB,4818548647.141835,0.2121951219512195
203,179,180,116.7224848313814,962.2063990404966,292.93265838859884,94,940,271,139,986,317,28348,200.61782887807144,0.4515795395170252,18.361894607543945,"[130, 960, 285]",3.3453155685420035,95220,347.81804013796614,61.07551810654538,61.07551810654538,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,16033.0,17358.0,False,45.64392059850585,46.0,46.0,1353mosB,96160156226.93437,0.1652542372881356
204,180,181,127.6751253132832,720.3471177944862,1158.9890350877192,118,712,1151,139,730,1169,3192,4.1057311402248535,0.08364562031310291,11.75510597229004,"[131, 719, 1157]",1.5367831854525515,6804,162.31508539771752,23.249697314093005,23.249697314093005,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,2290.0,2845.0,False,44.40364590273298,18.0,18.0,1353mosB,1863530238.9248445,0.4146892655367231
205,181,182,126.70326290451992,674.5641882856379,1652.6056432201124,115,662,1640,139,689,1666,7478,12.911510924783459,0.09022114468742091,15.602999687194824,"[129, 678, 1652]",1.0237414042520323,16848,185.50295474024853,34.96308231266416,33.6681528348218,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,4265.0,4647.0,False,44.51636877570405,27.0,26.0,1353mosB,5889827557.691987,0.7049408489909533
206,182,183,115.8977666607111,262.0804716812578,968.2753260675362,93,226,938,139,299,998,55970,96.75408182286374,0.09145506119020884,21.92937469482422,"[102, 248, 967]",4.071087044790071,201480,355.54732991880985,97.16378242659516,79.86060414465733,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,28421.0,30416.0,False,45.75670810019816,73.0,60.0,1353mosB,46603223672.39323,0.6614420062695925
207,183,184,120.89322875297856,1354.0532168387608,1305.457227958697,96,1323,1275,138,1388,1337,50360,95.06442849193962,0.09367982991123874,19.50708198547364,"[126, 1347, 1308]",1.321415468552803,169260,324.63017079543505,85.44950155343459,81.50566964601651,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,25732.0,23709.0,False,45.19282936348946,65.0,62.0,1353mosB,44679405243.75924,0.4512372634643377
208,184,185,125.27058206607236,1344.3300122356231,427.9861912253103,114,1333,417,138,1357,441,5721,10.123589528958359,0.11568338938807379,17.29237174987793,"[128, 1342, 430]",1.1057096570431328,13824,185.50295474024853,31.156993573751,31.156993573751,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,3339.0,3708.0,False,44.62909752171762,24.0,24.0,1353mosB,4641241426.457341,0.2187857961053837
209,185,186,127.50640060240964,961.6615210843372,463.4134036144578,118,953,456,138,971,472,2656,4.01889801808657,0.08856854072758785,11.417695999145508,"[129, 961, 463]",1.4794090051042854,5760,154.58579561687384,23.249697314093005,20.6663972161535,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,2073.0,3054.0,False,44.40364590273298,18.0,16.0,1353mosB,1824117977.5471833,0.1062271062271062
210,186,187,108.0594219522744,592.4674965681942,1974.9488143816168,79,569,1934,138,618,2017,53179,130.06841727514396,0.1543097834869144,24.750303268432617,"[126, 593, 1990]",4.118847146664053,239953,456.0280970697778,66.34504016226391,112.3805164099789,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,27888.0,28703.0,False,46.54638522442287,49.0,83.0,1353mosB,64807078728.07229,0.2627027027027027
211,187,188,118.50979447655747,559.9022157996146,1673.700224791265,100,549,1664,138,571,1687,6228,6.552828208773947,0.0869028700909882,8.937417984008789,"[107, 557, 1677]",2.119094078002994,19228,293.7130116720603,29.065670574803253,30.38683780479425,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,4725.0,5910.0,False,45.418363227566,22.0,23.0,1353mosB,3110260442.9752374,0.6690307328605201
212,188,189,124.76451818761966,444.1584769198043,2012.527972771751,111,435,2002,138,455,2023,4701,8.676103764262137,0.11896390069173936,11.028669357299805,"[129, 442, 2012]",1.1374414195123126,11340,208.69082408277967,26.02974637459973,27.33123400939309,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,3632.0,4261.0,False,44.741832141232045,20.0,21.0,1353mosB,3997542231.8608794,0.3108925869894099
213,189,190,107.26171276733156,202.54440610410936,1449.3880390456331,87,174,1420,138,233,1484,54193,130.906517407421,0.2005924584642044,22.58867835998535,"[111, 206, 1443]",1.626307018184492,192576,394.19377882302825,80.0785200045797,86.86485032703831,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,32013.0,33968.0,False,46.659219763738506,59.0,64.0,1353mosB,65537858565.26974,0.2088250384812724
214,190,191,121.01597374179433,774.0868708971553,1584.4398249452954,106,764,1576,137,785,1593,4570,4.491268514196068,0.07713505057751185,8.861724853515625,"[127, 774, 1587]",1.8135386149191208,11067,239.60798320615444,27.53785255101528,22.29254634747478,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,3414.0,4407.0,False,45.08007124537747,21.0,17.0,1353mosB,2100444042.4751732,0.338331771321462
215,191,192,108.72508875739643,684.3011834319526,746.6202366863905,82,671,730,137,699,764,16900,24.04328287358259,0.12080314045190124,16.34156608581543,"[128, 687, 741]",3.282291635777736,52360,425.110937946403,37.91143423063222,46.03531782454042,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,11866.0,12728.0,False,46.54638522442287,28.0,34.0,1353mosB,11979656235.636736,0.2874828060522696
216,192,193,117.03886764973603,1388.508192244675,1855.0403240487888,101,1373,1836,136,1407,1873,10986,18.931231406647527,0.1484542193403115,14.86240577697754,"[123, 1386, 1863]",5.471804241445816,44030,270.5251423295292,45.03121871861819,49.004564490796206,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,7476.0,8728.0,False,45.53113897444824,34.0,37.0,1353mosB,9029803034.159649,0.4699738903394256
217,193,194,115.8358033403905,1125.134791813691,1710.1279698894375,97,1117,1703,136,1135,1720,4251,3.4873603605968855,0.07794670197832583,5.455269813537598,"[111, 1127, 1710]",1.8033699738641007,11934,301.442301452904,23.95815910588184,22.62715004329406,data/sofia_output/sofia_loud_1353mosB_mask.fits,False,,,False,45.75670810019816,18.0,17.0,1353mosB,1679745514.0825832,0.3408876298394712
218,194,195,120.3650762225302,1098.3739853494358,1759.3921995644428,104,1086,1749,136,1110,1779,5051,6.7502484451710725,0.09771975321395948,13.475257873535156,"[126, 1098, 1758]",1.7554451874315855,23040,247.33727298699816,31.550552716703795,39.43819449994913,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,2548.0,3186.0,False,45.19282936348946,24.0,30.0,1353mosB,3172554556.549257,0.5541795665634675
219,195,196,112.74315333436483,378.5146216927124,330.8285625870339,91,369,321,136,389,342,6463,8.16025134632191,0.1221363627056809,7.376631259918213,"[97, 381, 327]",1.7713283038137466,18900,347.81804013796614,26.817049227372404,28.157902014364137,data/sofia_output/sofia_loud_1353mosB_mask.fits,False,,,False,46.095105875679245,20.0,21.0,1353mosB,3988250106.9559712,0.2091836734693877
220,196,197,121.62263044752784,1571.0441665038109,1845.7244479187025,109,1560,1835,135,1583,1856,5117,10.069753351456777,0.14427196148029736,14.203529357910156,"[125, 1570, 1844]",1.4212110148049513,12558,200.961534301936,30.16050592352589,27.53785255101528,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,3591.0,4480.0,False,45.08007124537747,23.0,21.0,1353mosB,4709349567.813091,0.42883046237534
221,197,198,115.1590707309855,1314.418688961231,1188.4632287659072,97,1299,1172,135,1331,1205,13516,21.96995581646898,0.09836713102487109,17.23123550415039,"[123, 1311, 1185]",1.7315459916512432,40128,293.7130116720603,42.59229126420629,43.923301171479,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,9021.0,9770.0,False,45.75670810019816,32.0,33.0,1353mosB,10582197109.38905,0.2521739130434782
222,198,199,117.54014308426072,1286.2959724430314,1166.41653418124,100,1274,1156,135,1300,1177,7548,9.999540982950558,0.11365365534277191,14.748170852661133,"[110, 1284, 1164]",1.560019060914121,19110,270.5251423295292,34.435633181560874,27.81339418771901,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,5404.0,6248.0,False,45.53113897444824,26.0,21.0,1353mosB,4769572753.537038,0.3372262773722628
223,199,200,123.87581699346406,1595.645136485967,2027.925413302576,114,1588,2021,134,1606,2036,2601,4.821488808222653,0.08092173080311853,11.361413955688477,"[122, 1597, 2027]",1.885739248603321,5400,154.58579561687384,23.48580202612968,19.571501141941123,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,2017.0,2960.0,False,44.85457263470761,18.0,15.0,1353mosB,2232609538.3357196,0.332484076433121
224,200,201,101.10070408133454,1304.3060270530837,1950.5942329603552,70,1281,1925,134,1328,1971,34229,93.8040221358296,0.33721504699291466,22.81922721862793,"[81, 1303, 1941]",5.249631179863137,138368,494.6745459739963,64.71709708161467,63.34013590776679,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,23232.0,24355.0,False,47.33635053294525,47.0,46.0,1353mosB,48320475493.35783,0.6162162162162163
225,201,202,116.1056878721404,1066.5570354120964,310.7876057662175,98,1052,293,134,1084,329,12764,104.25545983199402,0.6452683078911355,26.48360061645508,"[123, 1068, 306]",1.6872012973030104,41472,278.2544321103729,42.48730385749596,47.7982205066906,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,7183.0,7675.0,False,45.64392059850585,32.0,36.0,1353mosB,49971736614.9367,0.5571428571428572
226,202,203,121.82315731573158,839.6762926292629,1958.2541254125413,110,827,1946,134,852,1969,3636,8.079426749523895,0.14089602959504888,9.900382995605469,"[120, 839, 1959]",1.6421023783332345,13800,185.50295474024853,32.783159500201386,30.16050592352589,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,2743.0,4012.0,False,45.08007124537747,25.0,23.0,1353mosB,3778527988.03095,0.8512195121951219
227,203,204,120.02883483719106,821.2387210670852,316.8438603373872,107,811,307,134,834,328,5098,10.93099918907413,0.12685795950509113,12.263669967651367,"[124, 821, 319]",1.246773043747296,13041,208.69082408277967,30.23594595268492,27.606732575929087,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,3235.0,3886.0,False,45.19282936348946,23.0,21.0,1353mosB,5137468874.903684,0.3192546583850931
228,204,205,109.25674060300172,645.9379731704078,622.2655067073981,86,635,613,134,658,632,7529,7.583453375886571,0.12203567117981533,7.312256336212158,"[96, 643, 624]",1.5947616097151345,20976,371.0059094804972,31.0660457976858,25.66325400812337,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,6933.0,9201.0,False,46.433556566418346,23.0,19.0,1353mosB,3760384278.477805,0.4061718098415346
229,205,206,122.62213958810068,489.1032608695652,2063.3360983981693,113,480,2055,134,500,2073,3496,8.033413993466445,0.10751197815467874,14.71630859375,"[120, 490, 2066]",1.4491061496375215,7560,162.31508539771752,26.1609293309381,23.544835893136128,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,2301.0,2835.0,False,44.967319002602665,20.0,18.0,1353mosB,3738433644.8743353,0.2845336481700118
230,206,207,122.11400737230122,312.75013164823594,408.9157451290153,111,303,400,134,323,418,3798,4.127171285566051,0.07810240086499214,10.582300186157228,"[125, 312, 407]",1.5429373880400925,8280,177.77366495940493,26.1609293309381,23.544835893136128,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,2499.0,3145.0,False,44.967319002602665,20.0,18.0,1353mosB,1920622540.3879204,0.6465968586387435
231,207,208,118.83153824910246,1562.0577188621928,1279.2112676056338,106,1553,1271,133,1571,1289,3621,4.494183976242115,0.09082161188244277,10.095712661743164,"[118, 1562, 1279]",1.6164548232816278,8748,208.69082408277967,23.781002124364942,23.781002124364942,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,3106.0,4479.0,False,45.418363227566,18.0,18.0,1353mosB,2133137356.7893906,0.3896103896103896
232,208,209,107.57037896365044,491.58604021655066,2167.4909126063417,91,479,2152,133,507,2183,10344,46.03691410483078,0.28464098930835313,17.074928283691406,"[106, 495, 2166]",4.361985207835335,36456,324.63017079543505,38.003336516826586,42.07512467273536,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,7418.0,10090.0,False,46.659219763738506,28.0,31.0,1353mosB,23048208944.35337,0.3412698412698413
233,209,210,120.77884929715592,331.10983981693363,1359.7811376266754,109,319,1348,132,343,1372,6118,10.59121772403582,0.10990614132668204,21.444738388061523,"[117, 334, 1358]",1.1664123571219993,13248,177.77366495940493,31.550552716703795,31.550552716703795,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,3688.0,4352.0,False,45.19282936348946,24.0,24.0,1353mosB,4977774717.882037,0.2556894243641232
234,210,211,120.10510046367853,1598.036873482005,221.83837491720027,109,1589,211,131,1610,233,4529,10.65178784134848,0.14409038016182654,15.01807689666748,"[123, 1598, 224]",1.216186081723439,10164,170.04437517856124,27.606732575929087,28.921339239834925,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,2606.0,3169.0,False,45.19282936348946,21.0,22.0,1353mosB,5006242114.783326,0.5466666666666666
235,211,212,84.95959154357806,1374.149174031165,1428.0369734253504,59,1347,1408,131,1401,1454,32023,62.35403788426325,0.12991438705336594,21.74668502807617,"[88, 1365, 1423]",8.440570859339077,178848,556.5088642207457,77.37126980639064,65.9088445928473,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,20603.0,14285.0,False,49.25603846842823,54.0,46.0,1353mosB,34747114372.89112,0.4009996155324875
236,212,213,119.34267571710096,870.880884606963,1825.5469673746445,108,861,1816,131,883,1836,4567,8.344371009774312,0.12074133334788,18.258947372436523,"[120, 871, 1827]",1.3492141993164517,10120,177.77366495940493,28.993503027051304,26.35772940011234,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,2373.0,2853.0,False,45.30559335739888,22.0,20.0,1353mosB,3941167548.574931,0.2427586206896551
237,213,214,112.12891709639032,664.6614438714796,1099.111860372868,94,655,1091,131,675,1108,5042,4.090186014499926,0.07648616546380123,7.412878513336182,"[121, 663, 1097]",1.970047721285605,12580,285.9837218912166,26.817049227372404,22.79449112961872,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,5987.0,8563.0,False,46.095105875679245,20.0,17.0,1353mosB,1999041955.631894,0.435786880197105
238,214,215,116.43907987866532,616.0796258847321,1401.21865520728,105,607,1392,131,626,1410,3956,3.2510038232935536,0.055459938268757884,9.48716926574707,"[119, 614, 1402]",1.093619970000763,8892,200.961534301936,25.22683194793717,23.89910370126702,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,3005.0,4000.0,False,45.64392059850585,19.0,18.0,1353mosB,1558271452.19614,0.4123693071061492
239,215,216,120.52749276506182,464.73322809786896,342.07866350960273,111,455,333,131,475,353,3801,7.553629150255497,0.1067843565581729,13.956411361694336,"[123, 463, 341]",1.195073949602793,8000,154.58579561687384,26.29212595874267,26.29212595874267,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,2671.0,3341.0,False,45.19282936348946,20.0,20.0,1353mosB,3550136083.6977367,0.203228476821192
240,216,217,108.59317008894256,400.47230152629845,272.63651586691554,89,371,244,131,427,303,36428,114.35272644741596,0.15766833730672142,21.276609420776367,"[98, 402, 262]",3.17423416849364,138768,324.63017079543505,75.82291876138298,79.88486861135995,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,17488.0,18709.0,False,46.54638522442287,56.0,59.0,1353mosB,56976676589.91046,0.2790937178166838
241,217,218,118.65432785972725,1357.9270804341777,948.9713331477874,108,1348,940,130,1370,957,3593,3.980859064885641,0.07813588289797167,11.25802993774414,"[122, 1360, 949]",1.1968596620134484,8228,170.04437517856124,29.065670574803253,22.459835117957592,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,2719.0,3115.0,False,45.418363227566,22.0,17.0,1353mosB,1889490779.2630532,0.6039794608472401
242,218,219,116.98131158681618,1275.695548759769,194.0594631328576,105,1268,186,130,1285,202,2943,11.01400850874459,0.2647374996710076,8.031503677368164,"[114, 1274, 195]",1.0524606992544665,6800,193.23224452109227,22.57137549504177,21.24364732701452,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,2145.0,3106.0,False,45.64392059850585,17.0,16.0,1353mosB,5279235573.471159,0.3158289572393098
243,219,220,117.55294117647058,1049.6251633986928,690.104248366013,104,1041,683,130,1059,698,3060,3.0716351191078766,0.06479972203432487,7.668529033660889,"[112, 1049, 688]",1.46963209654365,7020,200.961534301936,23.840051374174887,19.86670892373563,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,2309.0,3536.0,False,45.53113897444824,18.0,15.0,1353mosB,1465105968.1523042,0.6331569664902998
244,220,221,112.12186537615486,972.937087549494,1037.8476316175393,95,962,1027,130,985,1050,6819,8.831156474313058,0.09087459492706144,12.152623176574709,"[120, 972, 1035]",2.028575635930369,18515,270.5251423295292,30.83960773357327,30.83960773357327,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,4477.0,5120.0,False,46.095105875679245,23.0,23.0,1353mosB,4316149007.971324,0.3664529914529914
245,221,222,114.53039575683394,946.8289133686932,2145.3493812049505,98,916,2127,130,973,2180,7353,37.63689805338339,0.45359151753848986,16.314495086669922,"[119, 949, 2145]",6.262356172655758,96672,247.33727298699816,76.05458510829612,70.71741246476496,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,3426.0,4312.0,False,45.86950147998447,57.0,53.0,1353mosB,18216978595.361397,0.2998090388287714
246,222,223,97.4250518258651,620.8399378089618,704.7877132833679,64,605,685,130,638,727,25084,39.183561423221754,0.16650522230796183,15.396331787109377,"[121, 624, 711]",3.5124635230853043,91476,510.1331255356836,45.8730952509038,58.38395052572717,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,18019.0,19062.0,False,47.78788873025669,33.0,42.0,1353mosB,20566918045.22803,0.6566371681415929
247,223,224,111.79818925233644,607.7283878504672,418.1616530373832,95,597,406,130,620,430,6848,13.294806105510474,0.18223024057096854,15.333185195922852,"[106, 609, 415]",1.4840621281622657,19320,270.5251423295292,30.91508315424711,32.25921763207616,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,4699.0,5546.0,False,46.20791689250631,23.0,24.0,1353mosB,6529221009.330101,0.3828494260634706
248,224,225,112.28764805414552,1578.1856417693982,1237.5723954556445,95,1570,1229,129,1587,1246,4137,3.728301363761977,0.07519524648625288,5.858105659484863,"[102, 1579, 1238]",1.1567065669304446,9826,262.7958525486855,22.79449112961872,22.79449112961872,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,4000.0,6602.0,False,46.095105875679245,17.0,17.0,1353mosB,1822174058.3382788,0.2174645987862441
249,225,226,106.67505551443377,1575.3127313101406,1366.859363434493,85,1567,1359,129,1585,1376,5404,4.862777895611773,0.0835277867040796,7.530490398406982,"[120, 1572, 1365]",1.4415425115127798,13464,340.0887503571225,24.48979627564429,23.129251809779703,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,4913.0,7296.0,False,46.77206018482742,18.0,17.0,1353mosB,2446193615.6465607,0.7152245345016429
250,226,227,106.925488556798,685.2945971365868,657.9425227296479,85,673,646,129,699,671,9569,14.8861930147403,0.14529343683114718,14.88620376586914,"[117, 687, 662]",1.708252670623909,28600,340.0887503571225,35.37415368797334,34.01360882608288,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,6718.0,7675.0,False,46.77206018482742,26.0,25.0,1353mosB,7488417339.973726,0.6146261298274446
251,227,228,112.43919585594476,536.9380858411446,202.4134188455846,97,525,190,129,551,217,8108,19.700780083457804,0.19242816901888463,21.44891357421875,"[118, 538, 206]",1.1688355211157422,22464,247.33727298699816,34.862166709488456,36.20301981643053,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,4808.0,5439.0,False,46.095105875679245,26.0,27.0,1353mosB,9628580657.675629,0.3518052057094878
252,228,229,113.19580284944166,444.09915286869466,234.5392760877936,98,435,222,129,455,247,5194,10.34420777334066,0.13233244852889545,12.970467567443848,"[119, 443, 237]",1.8770095528316768,15500,239.60798320615444,26.75142184971356,33.43927943426471,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,4188.0,5125.0,False,45.982300738325065,20.0,25.0,1353mosB,5031187249.495608,0.3142857142857143
253,229,230,105.54549114331724,359.7400026838433,562.9242485238861,83,341,548,129,377,580,14904,30.90941068110539,0.17270217675561672,16.6451358795166,"[119, 366, 567]",1.869797686826139,52992,355.54732991880985,49.09777839788327,43.64246633882267,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,10066.0,10744.0,False,46.88490648814702,36.0,32.0,1353mosB,15623113541.267809,0.259214501510574
254,230,231,111.26564102564105,602.8732307692308,1509.3023589743589,97,594,1500,128,613,1520,4875,5.829055782406865,0.09216825256438083,12.17794704437256,"[119, 603, 1506]",1.7484043370063187,11780,239.60798320615444,25.53854574336593,26.882680025570387,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,3585.0,4499.0,False,46.20791689250631,19.0,20.0,1353mosB,2862711436.105346,0.2586903799514956
255,231,232,114.58846221287044,571.440469928108,2153.656496580747,102,559,2144,128,584,2165,5703,20.36695172911733,0.21919471970126347,12.970194816589355,"[111, 574, 2155]",1.4440852889471796,13650,200.961534301936,33.35724948232529,28.020088110972384,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,3857.0,4364.0,False,45.86950147998447,25.0,21.0,1353mosB,9857994226.193562,0.3351930817359423
256,232,233,94.81778999524876,1011.802144844906,2211.8635376365983,45,980,2185,127,1044,2236,29466,431.0493744299601,2.0179148983530415,25.464906692504883,"[100, 1005, 2201]",2.4657020029056604,267648,633.8017620291828,89.59666043111785,71.39730867493313,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,19284.0,8543.0,False,48.1266041835488,64.0,51.0,1353mosB,229434723104.62888,0.2151111111111111
257,233,234,109.7096118675066,853.8089819142451,1166.581995529364,96,844,1157,127,865,1177,4921,6.0258700379952685,0.09244826786035043,14.989404678344728,"[113, 854, 1168]",1.205394290127559,13020,239.60798320615444,28.36464980690048,27.013951884653803,data/sofia_output/sofia_loud_1353mosB_mask.fits,False,,,False,46.433556566418346,21.0,20.0,1353mosB,2988030100.7822523,0.4985632183908046
258,234,235,106.13048472317942,688.7946243969676,711.6555249253388,86,678,700,127,702,724,8706,10.303878395923105,0.10694324662214975,11.38751983642578,"[92, 688, 717]",1.547138095907276,23616,316.9008810145914,32.65306402175433,32.65306402175433,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,6470.0,7450.0,False,46.77206018482742,24.0,24.0,1353mosB,5183309229.741124,0.2894736842105263
259,235,236,101.36070267760408,1503.2451632874167,1793.936000619099,79,1491,1777,126,1516,1812,12922,31.591710198130443,0.21319119718439936,21.707807540893555,"[88, 1505, 1800]",1.982684265259948,41125,363.2766196996535,34.42397242968228,48.19356955744722,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,8591.0,9358.0,False,47.33635053294525,25.0,35.0,1353mosB,16273571470.22536,0.793838028169014
260,236,237,92.93707551672236,1512.249311648739,1156.5497264950989,55,1483,1138,126,1535,1173,27239,59.30909822165223,0.25994360684598083,30.706552505493164,"[90, 1517, 1160]",1.774719340734717,129220,548.7795744399021,73.1388676983809,49.22806349192194,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,17879.0,12589.0,False,48.35244392374771,52.0,35.0,1353mosB,31862113221.05095,0.2111534006288267
261,237,238,111.148671446647,1442.891396035428,315.9099536060734,94,1431,307,126,1454,326,4742,7.6973816932621775,0.11737948783937466,11.560888290405272,"[111, 1443, 316]",1.424488433818122,13984,247.33727298699816,30.91508315424711,25.53854574336593,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,3016.0,3489.0,False,46.20791689250631,23.0,19.0,1353mosB,3780266208.444308,0.4210745028198278
262,238,239,112.58687329079306,1307.4308113035552,2211.3573381950773,101,1297,2201,126,1320,2222,5485,,,17.350908279418945,"[117, 1310, 2209]",1.1124648857040254,12075,193.23224452109227,30.83960773357327,28.157902014364137,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,3524.0,4170.0,False,46.095105875679245,23.0,21.0,1353mosB,,0.460370994940978
263,239,240,114.31646608315098,758.8503829321663,371.4499452954048,102,749,363,126,770,381,3656,5.5633362889728275,0.08168389732221554,13.713513374328612,"[118, 761, 370]",1.5766254275331304,9072,185.50295474024853,28.020088110972384,24.01721758825983,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,2385.0,3020.0,False,45.86950147998447,21.0,18.0,1353mosB,2692761182.1587043,0.3904601097509497
264,240,241,106.66398967445862,556.2991538792485,1888.1730962283093,90,545,1878,126,569,1898,6973,9.82378044412071,0.1424739649435799,11.203225135803224,"[113, 554, 1889]",1.1828270692831409,17280,278.2544321103729,32.65306402175433,27.210885334009635,data/sofia_output/sofia_loud_1353mosB_mask.fits,True,5451.0,6445.0,False,46.77206018482742,24.0,20.0,1353mosB,4941798601.496347,0.456461961503208
